item,visualizacion_,tipo_alerta_,estado,fecha_evento,fecha_actualizacion,ubigeo,afectacion,evento,latitud,longitud,_sort_,_fecha_actualizacion_,cant_vehiculos_detenidos_pasajeros,cant_vehiculos_detenidos_mercancias,fuente,motivo,codigo_via,nombre_carretera,alerta_activa_24_horas,style
121,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,19/01/2023,26/01/2023 15:30 HORAS,CUSCO/ANTA/LIMATAMBO,KM 912,GRUPO DE PERSONAS QUE PROTESTABAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.44571924,-72.38501292,-13.44571924+-72.38501292,2023 15:30 HORAS+01+26+15:30,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
115,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,26/01/2023 15:30 HORAS,CUSCO/ANTA/ANTA,KM 942,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.46928,-72.15371,-13.46928+-72.15371,2023 15:30 HORAS+01+26+15:30,2,3,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
118,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,24/01/2023,26/01/2023 15:30 HORAS,CUSCO/ANTA/ANTA,KM 939,GRUPO DE PERSONAS QUE PROTESTABAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.48926193,-72.17091306,-13.48926193+-72.17091306,2023 15:30 HORAS+01+26+15:30,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
42,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,10/01/2023,26/01/2023 15:30 HORAS,APURIMAC/ANDAHUAYLAS/TALAVERA,KM 632,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.65606574,-73.4529822,-13.65606574+-73.4529822,2023 15:30 HORAS+01+26+15:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
34,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,15/01/2023,26/01/2023 15:30 HORAS,APURIMAC/ANDAHUAYLAS/HUANCARAMA,KM 733,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.65747913,-73.06635897,-13.65747913+-73.06635897,2023 15:30 HORAS+01+26+15:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
35,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,15/01/2023,26/01/2023 15:30 HORAS,APURIMAC/ANDAHUAYLAS/HUANCARAMA,KM 738 AL KM 744,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.67677411,-73.04171378,-13.67677411+-73.04171378,2023 15:30 HORAS+01+26+15:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
165,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,25/01/2023,26/01/2023 15:30 HORAS,CUSCO/QUISPICANCHI/URCOS,KM 4,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.6773009,-71.6056299,-13.6773009+-71.6056299,2023 15:30 HORAS+01+26+15:30,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
194,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,24/01/2023,26/01/2023 15:30 HORAS,ICA/PISCO/SAN ANDRES,KM 233 Y KM 235,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.75475763,-76.16427797,-13.75475763+-76.16427797,2023 15:30 HORAS+01+26+15:30,0,6,UD ICA,HUMANO,PE-1S,LONGITUDINAL DE LA COSTA  SUR,SI,interrumpido
196,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,11/12/2022,26/01/2023 15:30 HORAS,ICA/PISCO/SAN ANDRES,KM 242,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.81184914,-76.149693,-13.81184914+-76.149693,2023 15:30 HORAS+01+26+15:30,0,0,CEOPOL,HUMANO,PE-1S,LONGITUDINAL DE LA COSTA  SUR,SI,interrumpido
185,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,19/01/2023,26/01/2023 15:30 HORAS,ICA/ICA/SALAS,KM 262,SECTOR BARRIO CHINO PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.90949185,-76.0176904,-13.90949185+-76.0176904,2023 15:30 HORAS+01+26+15:30,0,0,UD ICA,HUMANO,PE-1S,LONGITUDINAL DE LA COSTA  SUR,SI,interrumpido
127,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,26/01/2023 15:30 HORAS,CUSCO/CANCHIS/CHECACUPE,KM 1058,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.96312799999,-71.49552765,-13.96312799999+-71.49552765,2023 15:30 HORAS+01+26+15:30,0,2,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
186,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,19/01/2023,26/01/2023 15:30 HORAS,ICA/ICA/SALAS,KM 290,SECTOR  EXPANSION PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.97104864,-75.77886846,-13.97104864+-75.77886846,2023 15:30 HORAS+01+26+15:30,0,0,UD ICA,HUMANO,PE-1S,LONGITUDINAL DE LA COSTA  SUR,SI,interrumpido
128,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,26/01/2023 15:30 HORAS,CUSCO/CANCHIS/CHECACUPE,KM 1068,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.029308830546,-71.4542260317,-14.029308830546+-71.4542260317,2023 15:30 HORAS+01+26+15:30,0,2,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
266,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,06/01/2023,26/01/2023 15:30 HORAS,PUNO/CARABAYA/MACUSANI,KM 180,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.0751132,-70.4104037,-14.0751132+-70.4104037,2023 15:30 HORAS+01+26+15:30,0,0,COMISARIA PNP MACUSANI,HUMANO,PE-34B,VIA CALAPUJA - MACUSANI - LECHEMAYO,SI,interrumpido
129,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,26/01/2023 15:30 HORAS,CUSCO/CANCHIS/COMBAPATA,KM 1076+500,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.09266472,-71.44118107,-14.09266472+-71.44118107,2023 15:30 HORAS+01+26+15:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
137,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,26/01/2023 15:30 HORAS,CUSCO/CANCHIS/TINTA,KM 1083+600,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.141501,-71.401473,-14.141501+-71.401473,2023 15:30 HORAS+01+26+15:30,0,0,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
134,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,26/01/2023 15:30 HORAS,CUSCO/CANCHIS/SAN PEDRO,KM 1089+500,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.178754,-71.370268,-14.178754+-71.370268,2023 15:30 HORAS+01+26+15:30,0,2,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
188,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,24/01/2023,26/01/2023 15:30 HORAS,ICA/ICA/SANTIAGO,KM 316,SECTOR  SANTIAGO PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.1839523,-75.71466791,-14.1839523+-75.71466791,2023 15:30 HORAS+01+26+15:30,0,0,CEOPOL,HUMANO,PE-1S,LONGITUDINAL DE LA COSTA  SUR,SI,interrumpido
135,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,26/01/2023 15:30 HORAS,CUSCO/CANCHIS/SAN PEDRO,KM 1092,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.1866,-71.346003,-14.1866+-71.346003,2023 15:30 HORAS+01+26+15:30,0,1,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
189,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,24/01/2023,26/01/2023 15:30 HORAS,ICA/ICA/SANTIAGO,KM 318,SECTOR  SANTIAGO PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.20163694,-75.71521848,-14.20163694+-75.71521848,2023 15:30 HORAS+01+26+15:30,0,0,CEOPOL,HUMANO,PE-1S,LONGITUDINAL DE LA COSTA  SUR,SI,interrumpido
136,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,26/01/2023 15:30 HORAS,CUSCO/CANCHIS/SICUANI,KM 1112,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.2899364,-71.22169062,-14.2899364+-71.22169062,2023 15:30 HORAS+01+26+15:30,0,2,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
43,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,26/01/2023 15:30 HORAS,APURIMAC/AYMARAES/CHALHUANCA,KM 341,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.30643,-73.21918,-14.30643+-73.21918,2023 15:30 HORAS+01+26+15:30,0,2,CONCESIONARIA SURVIAL,HUMANO,PE-30A,CARRETERA NASCA - PUQUIO - ABANCAY,SI,interrumpido
130,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,26/01/2023 15:30 HORAS,CUSCO/CANCHIS/MARANGANI,KM 1117,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.32725797,-71.19656118,-14.32725797+-71.19656118,2023 15:30 HORAS+01+26+15:30,0,3,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
131,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,26/01/2023 15:30 HORAS,CUSCO/CANCHIS/MARANGANI,KM 1121,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.35259459,-71.17133801,-14.35259459+-71.17133801,2023 15:30 HORAS+01+26+15:30,0,0,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
132,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,26/01/2023 15:30 HORAS,CUSCO/CANCHIS/MARANGANI,KM 1125,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.37745309,-71.14440842,-14.37745309+-71.14440842,2023 15:30 HORAS+01+26+15:30,0,0,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
133,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,26/01/2023 15:30 HORAS,CUSCO/CANCHIS/MARANGANI,KM 1134,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.43598487,-71.10007918,-14.43598487+-71.10007918,2023 15:30 HORAS+01+26+15:30,0,0,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
138,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,18/01/2023,26/01/2023 15:30 HORAS,CUSCO/CHUMBIVILCAS/VELILLE,KM 156,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.518064,-71.845324,-14.518064+-71.845324,2023 15:30 HORAS+01+26+15:30,0,0,UD. CUSCO,HUMANO,PE-3SG,CARRETERA CHALHUAHUACHO - ESPINAR - AYAVIRI,SI,interrumpido
263,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,26/01/2023 15:30 HORAS,PUNO/AZANGARO/ASILLO,KM 99+500,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.5845795,-70.3293366,-14.5845795+-70.3293366,2023 15:30 HORAS+01+26+15:30,0,0,CEOPOL,HUMANO,PE-34B,VIA CALAPUJA - MACUSANI - LECHEMAYO,SI,interrumpido
299,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,17/01/2023,26/01/2023 15:30 HORAS,PUNO/MELGAR/SANTA ROSA,KM 1178,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.64521283,-70.74835125,-14.64521283+-70.74835125,2023 15:30 HORAS+01+26+15:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
