item,visualizacion_,tipo_alerta_,estado,fecha_evento,fecha_actualizacion,ubigeo,afectacion,evento,latitud,longitud,_sort_,_fecha_actualizacion_,cant_vehiculos_detenidos_pasajeros,cant_vehiculos_detenidos_mercancias,fuente,motivo,codigo_via,nombre_carretera,alerta_activa_24_horas,style
253,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,17/01/2023,24/01/2023 08:00 HORAS,PUNO/CARABAYA/AYAPATA,KM 352+800,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.1876565,-70.3837431,-13.1876565+-70.3837431,2023 08:00 HORAS+01+24+08:00,0,0,CEOPOL,HUMANO,PE-34B,CARRETERA INTEROCEANICA SAN GABAN,SI,interrumpido
42,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,10/01/2023,24/01/2023 08:00 HORAS,APURIMAC/ANDAHUAYLAS/TALAVERA,KM 632,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.65606574,-73.4529822,-13.65606574+-73.4529822,2023 08:00 HORAS+01+24+08:00,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
35,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,15/01/2023,24/01/2023 08:00 HORAS,APURIMAC/ANDAHUAYLAS/HUANCARAMA,KM 733,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.65747913,-73.06635897,-13.65747913+-73.06635897,2023 08:00 HORAS+01+24+08:00,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
36,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,15/01/2023,24/01/2023 08:00 HORAS,APURIMAC/ANDAHUAYLAS/HUANCARAMA,KM 738 AL KM 744,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.67677411,-73.04171378,-13.67677411+-73.04171378,2023 08:00 HORAS+01+24+08:00,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
158,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,23/01/2023,24/01/2023 08:00 HORAS,CUSCO/QUISPICANCHI/URCOS,KM 1017,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.68600146,-71.63448078,-13.68600146+-71.63448078,2023 08:00 HORAS+01+24+08:00,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
184,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,24/01/2023,24/01/2023 08:00 HORAS,ICA/PISCO/SAN ANDRES,KM 235,GRUPO DE PERSONAS PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.75475763,-76.16427797,-13.75475763+-76.16427797,2023 08:00 HORAS+01+24+08:00,2,0,CONCESIONARIA COVIPERU,HUMANO,PE-1S,LONGITUDINAL DE LA COSTA  SUR,SI,interrumpido
26,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,23/01/2023,24/01/2023 08:00 HORAS,APURIMAC/ABANCAY/PICHIRHUA,KM 415+500,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.89561,-73.04456,-13.89561+-73.04456,2023 08:00 HORAS+01+24+08:00,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-30A,CARRETERA NASCA - PUQUIO - ABANCAY,SI,interrumpido
178,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,19/01/2023,24/01/2023 08:00 HORAS,ICA/ICA/SALAS,KM 263,SECTOR BARRIO CHINO PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.90949185,-76.0176904,-13.90949185+-76.0176904,2023 08:00 HORAS+01+24+08:00,0,0,COMISARIA PNP VILLACURI  ICA,HUMANO,PE-1S,LONGITUDINAL DE LA COSTA  SUR,SI,interrumpido
54,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,23/01/2023,24/01/2023 08:00 HORAS,APURIMAC/COTABAMBAS/TAMBOBAMBA,KM 255,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.94967171,-72.1797879,-13.94967171+-72.1797879,2023 08:00 HORAS+01+24+08:00,0,0,COE-MTC,HUMANO,PE-3SF,CARRETERA ABANCAY - CHALHUAHUACHO - CHINCHAYPUJIO,SI,interrumpido
121,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,24/01/2023 08:00 HORAS,CUSCO/CANCHIS/CHECACUPE,KM 1058,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.96312799999,-71.49552765,-13.96312799999+-71.49552765,2023 08:00 HORAS+01+24+08:00,0,2,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
176,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,19/01/2023,24/01/2023 08:00 HORAS,ICA/ICA/SALAS,KM 290,SECTOR  EXPANSION PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.97104864,-75.77886846,-13.97104864+-75.77886846,2023 08:00 HORAS+01+24+08:00,0,0,COMISARIA PNP VILLACURI  ICA,HUMANO,PE-1S,LONGITUDINAL DE LA COSTA  SUR,SI,interrumpido
122,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,24/01/2023 08:00 HORAS,CUSCO/CANCHIS/CHECACUPE,KM 1068,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.029308830546,-71.4542260317,-14.029308830546+-71.4542260317,2023 08:00 HORAS+01+24+08:00,0,2,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
177,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,19/01/2023,24/01/2023 08:00 HORAS,ICA/ICA/SALAS,KM 299,SECTOR  ALAMO PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.04691379,-75.74923876,-14.04691379+-75.74923876,2023 08:00 HORAS+01+24+08:00,0,1,COMISARIA PNP VILLACURI  ICA,HUMANO,PE-1S,LONGITUDINAL DE LA COSTA  SUR,SI,interrumpido
255,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,06/01/2023,24/01/2023 08:00 HORAS,PUNO/CARABAYA/MACUSANI,KM 180,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.0751132,-70.4104037,-14.0751132+-70.4104037,2023 08:00 HORAS+01+24+08:00,0,0,COMISARIA PNP MACUSANI,HUMANO,PE-34B,VIA CALAPUJA - MACUSANI - LECHEMAYO,SI,interrumpido
55,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,18/01/2023,24/01/2023 08:00 HORAS,APURIMAC/GRAU/CHUQUIBAMBILLA,KM 107,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.087904,-72.687956,-14.087904+-72.687956,2023 08:00 HORAS+01+24+08:00,0,0,COE-MTC,HUMANO,PE-3SF,CARRETERA ABANCAY - CHALHUAHUACHO - CHINCHAYPUJIO,SI,interrumpido
123,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,24/01/2023 08:00 HORAS,CUSCO/CANCHIS/COMBAPATA,KM 1076+500,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.09266472,-71.44118107,-14.09266472+-71.44118107,2023 08:00 HORAS+01+24+08:00,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
131,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,24/01/2023 08:00 HORAS,CUSCO/CANCHIS/TINTA,KM 1083+600,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.141501,-71.401473,-14.141501+-71.401473,2023 08:00 HORAS+01+24+08:00,0,0,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
129,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,24/01/2023 08:00 HORAS,CUSCO/CANCHIS/SAN PEDRO,KM 1089+500,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.178754,-71.370268,-14.178754+-71.370268,2023 08:00 HORAS+01+24+08:00,0,2,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
128,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,24/01/2023 08:00 HORAS,CUSCO/CANCHIS/SAN PEDRO,KM 1092,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.1866,-71.346003,-14.1866+-71.346003,2023 08:00 HORAS+01+24+08:00,0,1,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
179,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,19/01/2023,24/01/2023 08:00 HORAS,ICA/ICA/SANTIAGO,KM 318,GRUPO DE PERSONAS QUE PROTESTABAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.19295289,-75.71385929,-14.19295289+-75.71385929,2023 08:00 HORAS+01+24+08:00,0,0,CEOPOL,HUMANO,PE-1S,LONGITUDINAL DE LA COSTA  SUR,SI,interrumpido
130,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,24/01/2023 08:00 HORAS,CUSCO/CANCHIS/SICUANI,KM 1112,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.2899364,-71.22169062,-14.2899364+-71.22169062,2023 08:00 HORAS+01+24+08:00,0,2,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
124,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,24/01/2023 08:00 HORAS,CUSCO/CANCHIS/MARANGANI,KM 1117,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.32725797,-71.19656118,-14.32725797+-71.19656118,2023 08:00 HORAS+01+24+08:00,0,3,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
126,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,24/01/2023 08:00 HORAS,CUSCO/CANCHIS/MARANGANI,KM 1121,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.35259459,-71.17133801,-14.35259459+-71.17133801,2023 08:00 HORAS+01+24+08:00,0,0,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
125,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,24/01/2023 08:00 HORAS,CUSCO/CANCHIS/MARANGANI,KM 1125,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.37745309,-71.14440842,-14.37745309+-71.14440842,2023 08:00 HORAS+01+24+08:00,0,0,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
127,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,24/01/2023 08:00 HORAS,CUSCO/CANCHIS/MARANGANI,KM 1134,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.43598487,-71.10007918,-14.43598487+-71.10007918,2023 08:00 HORAS+01+24+08:00,0,0,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
132,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,18/01/2023,24/01/2023 08:00 HORAS,CUSCO/CHUMBIVILCAS/VELILLE,KM 156,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.518064,-71.845324,-14.518064+-71.845324,2023 08:00 HORAS+01+24+08:00,0,0,UD. CUSCO,HUMANO,PE-3SG,CARRETERA CHALHUAHUACHO - ESPINAR - AYAVIRI,SI,interrumpido
92,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,23/01/2023,24/01/2023 08:00 HORAS,AYACUCHO/LUCANAS/LUCANAS,KM 130,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.628858120184,-74.234862499908,-14.628858120184+-74.234862499908,2023 08:00 HORAS+01+24+08:00,0,0,CEOPOL,HUMANO,PE-30A,CARRETERA NASCA - PUQUIO - ABANCAY,SI,interrumpido
286,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,17/01/2023,24/01/2023 08:00 HORAS,PUNO/MELGAR/SANTA ROSA,KM 1183,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.64521283,-70.74835125,-14.64521283+-70.74835125,2023 08:00 HORAS+01+24+08:00,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
89,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,23/01/2023,24/01/2023 08:00 HORAS,AYACUCHO/LUCANAS/PUQUIO,KM 295,"(SECTOR PUQUIO) PARO DE 72 HORAS  POR MANIFESTANTES DE LA ZONA, ESTO DEBIDO A LA CRISIS POLITICA EN EL PERU. VIA  BLOQUEADA EN EL ACCESO DE PUQUIO A CORA CORA",-14.687603468398,-74.114770692848,-14.687603468398+-74.114770692848,2023 08:00 HORAS+01+24+08:00,0,0,COE-MTC,HUMANO,PE-32,CARRETERA CHALA - INCUYO - PUQUIO,SI,interrumpido
91,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,23/01/2023,24/01/2023 08:00 HORAS,AYACUCHO/LUCANAS/PUQUIO,KM 153+900,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.697007,-74.130904,-14.697007+-74.130904,2023 08:00 HORAS+01+24+08:00,1,3,CONCESIONARIA SURVIAL,HUMANO,PE-30A,CARRETERA NASCA - PUQUIO - ABANCAY,SI,interrumpido
249,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,24/01/2023 08:00 HORAS,PUNO/AZANGARO/ASILLO,KM 71,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.7665132,-70.3099449,-14.7665132+-70.3099449,2023 08:00 HORAS+01+24+08:00,0,1,CEOPOL,HUMANO,PE-34B,VIA CALAPUJA - MACUSANI - LECHEMAYO,SI,interrumpido
135,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,10/01/2023,24/01/2023 08:00 HORAS,CUSCO/ESPINAR/ESPINAR,KM 245,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.794379646982,-71.409019289269,-14.794379646982+-71.409019289269,2023 08:00 HORAS+01+24+08:00,0,0,COE-MTC,HUMANO,PE-3SG,CARRETERA CHALHUAHUACHO - ESPINAR - AYAVIRI,SI,interrumpido
250,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,17/01/2023,24/01/2023 08:00 HORAS,PUNO/AZANGARO/ASILLO,KM 0 AL KM 33,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.799369,-70.363096,-14.799369+-70.363096,2023 08:00 HORAS+01+24+08:00,0,0,CEOPOL,HUMANO,PE-3SH,CARRETERA TIRAPATA - ASILLO,SI,interrumpido
251,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,17/01/2023,24/01/2023 08:00 HORAS,PUNO/AZANGARO/ASILLO,KM 29+100,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.831018,-70.373536,-14.831018+-70.373536,2023 08:00 HORAS+01+24+08:00,0,0,CEOPOL,HUMANO,PE-3SH,CARRETERA TIRAPATA - ASILLO,SI,interrumpido
284,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,17/01/2023,24/01/2023 08:00 HORAS,PUNO/MELGAR/AYAVIRI,KM 1216,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.87225595,-70.60898669,-14.87225595+-70.60898669,2023 08:00 HORAS+01+24+08:00,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
285,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,24/01/2023 08:00 HORAS,PUNO/MELGAR/AYAVIRI,KM 1220,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.89615884,-70.58705986,-14.89615884+-70.58705986,2023 08:00 HORAS+01+24+08:00,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
281,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,24/01/2023 08:00 HORAS,PUNO/LAMPA/PUCARA,KM 1251,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.04683526,-70.36483314,-15.04683526+-70.36483314,2023 08:00 HORAS+01+24+08:00,0,0,COMISARIA PNP PUCARA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
274,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,06/01/2023,24/01/2023 08:00 HORAS,PUNO/HUANCANE/HUANCANE,KM 59,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.14647022,-69.82126794,-15.14647022+-69.82126794,2023 08:00 HORAS+01+24+08:00,0,0,DESPRCAR PNP HUANCANE,HUMANO,PE-34H,VIA JULIACA - PUTINA - SANDIA - AZATA,SI,interrumpido
282,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,24/01/2023 08:00 HORAS,PUNO/LAMPA/PUCARA,KM 1263,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.14941777,-70.36151975,-15.14941777+-70.36151975,2023 08:00 HORAS+01+24+08:00,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
280,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,24/01/2023 08:00 HORAS,PUNO/LAMPA/NICASIO,KM 1280,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.27624595,-70.29066775,-15.27624595+-70.29066775,2023 08:00 HORAS+01+24+08:00,0,0,COMISARIA PNP PUCARA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
278,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,24/01/2023 08:00 HORAS,PUNO/LAMPA/CALAPUJA,KM 1 AL KM 30,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.29967497,-70.22795135,-15.29967497+-70.22795135,2023 08:00 HORAS+01+24+08:00,0,0,CEOPOL,HUMANO,PE-34B,VIA CALAPUJA - MACUSANI - LECHEMAYO,SI,interrumpido
289,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,24/01/2023 08:00 HORAS,PUNO/MOHO/MOHO,KM 21,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.29967824,-69.61506647,-15.29967824+-69.61506647,2023 08:00 HORAS+01+24+08:00,0,0,CEOPOL,HUMANO,PE-34I,VIA HUANCANE - NINANTAYA,SI,interrumpido
