item,visualizacion_,tipo_alerta_,estado,fecha_evento,fecha_actualizacion,ubigeo,afectacion,evento,latitud,longitud,_sort_,_fecha_actualizacion_,cant_vehiculos_detenidos_pasajeros,cant_vehiculos_detenidos_mercancias,fuente,motivo,codigo_via,nombre_carretera,alerta_activa_24_horas,style
193,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,14/01/2023,17/01/2023 15:30 HORAS,MADRE DE DIOS/TAHUAMANU/TAHUAMANU,KM 548+950,(SECTOR ALERTA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-11.665167,-69.229412,-11.665167+-69.229412,2023 15:30 HORAS+01+17+15:30,0,0,IIRSA SUR / UD MADRE DE DIOS,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
201,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,06/01/2023,17/01/2023 15:30 HORAS,MADRE DE DIOS/TAMBOPATA/LAS PIEDRAS,KM 511+800,(PUENTE MAVILA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-11.931332,-69.11748,-11.931332+-69.11748,2023 15:30 HORAS+01+17+15:30,0,0,CEOPOL,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
200,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,14/01/2023,17/01/2023 15:30 HORAS,MADRE DE DIOS/TAMBOPATA/LAS PIEDRAS,KM 489,(SECTOR ALEGRIA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-12.1334806,-69.1199462,-12.1334806+-69.1199462,2023 15:30 HORAS+01+17+15:30,0,0,IIRSA SUR,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
192,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,16/01/2023,17/01/2023 15:30 HORAS,MADRE DE DIOS/TAMBOPATA/LAS PIEDRAS,KM 469+320,(SECTOR PLANCHON)  PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-12.2966504,-69.1674238,-12.2966504+-69.1674238,2023 15:30 HORAS+01+17+15:30,0,0,IIRSA SUR / UD MADRE DE DIOS,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
202,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,16/01/2023,17/01/2023 15:30 HORAS,MADRE DE DIOS/TAMBOPATA/LAS PIEDRAS,KM 458+210,(SECTOR SUDADERO) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-12.3892965,-69.1434042,-12.3892965+-69.1434042,2023 15:30 HORAS+01+17+15:30,0,0,UD MADRE DE DIOS,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
204,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,16/01/2023,17/01/2023 15:30 HORAS,MADRE DE DIOS/TAMBOPATA/TAMBOPATA,KM 426,(SECTOR PUERTO MALDONADO) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-12.5905762,-69.2221768,-12.5905762+-69.2221768,2023 15:30 HORAS+01+17+15:30,0,0,IIRSA SUR,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
197,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,17/01/2023,17/01/2023 15:30 HORAS,MADRE DE DIOS/TAMBOPATA/LABERINTO,KM 384,(SECTOR LABERINTO)  PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-12.736847,-69.527158,-12.736847+-69.527158,2023 15:30 HORAS+01+17+15:30,0,0,CEOPOL,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
130,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,07/01/2023,17/01/2023 15:30 HORAS,CUSCO/LA CONVENCION/SANTA ANA,KM 230,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-12.880884243624,-72.690784623809,-12.880884243624+-72.690784623809,2023 15:30 HORAS+01+17+15:30,0,1,DESPRCAR QUILLABAMBA,HUMANO,PE-28B,CARRETERA QUINUA - QUILLABAMBA - CUSCO,SI,interrumpido
195,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,17/01/2023 15:30 HORAS,MADRE DE DIOS/TAMBOPATA/INAMBARI,KM 303,(SECTOR SANTA RITA BAJA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-12.914703,-70.1976939,-12.914703+-70.1976939,2023 15:30 HORAS+01+17+15:30,2,0,IIRSA SUR / UD MADRE DE DIOS,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
194,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,17/01/2023 15:30 HORAS,MADRE DE DIOS/TAMBOPATA/INAMBARI,KM 288,(SECTOR SANTA ROSA)  PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-12.932413,-70.303984,-12.932413+-70.303984,2023 15:30 HORAS+01+17+15:30,2,0,IIRSA SUR / UD MADRE DE DIOS,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
196,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,13/01/2023,17/01/2023 15:30 HORAS,MADRE DE DIOS/TAMBOPATA/INAMBARI,KM 262,(SECTOR PUENTE MAZUKO) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.0906608,-70.3637309,-13.0906608+-70.3637309,2023 15:30 HORAS+01+17+15:30,0,0,CEOPOL,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
215,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,06/01/2023,17/01/2023 15:30 HORAS,PUNO/CARABAYA/AYAPATA,KM 248,(SECTOR PUENTE LOROMAYO).  PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.1550229,-70.39724,-13.1550229+-70.39724,2023 15:30 HORAS+01+17+15:30,0,0,CEOPOL,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
190,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,15/01/2023,17/01/2023 15:30 HORAS,MADRE DE DIOS/MANU/HUEPETUHE,KM 244+300,(PUENTE INAMBARI)  GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.18551766,-70.38371415,-13.18551766+-70.38371415,2023 15:30 HORAS+01+17+15:30,0,0,IIRSA SUR / UD MADRE DE DIOS,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
133,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,14/01/2023,17/01/2023 15:30 HORAS,CUSCO/QUISPICANCHI/CAMANTI,KM 223+500,(SECTOR SAN LORENZO) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.2037759,-70.5399284,-13.2037759+-70.5399284,2023 15:30 HORAS+01+17+15:30,0,0,IIRSA SUR,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
101,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,14/01/2023,17/01/2023 15:30 HORAS,CUSCO/ANTA/ANTA,KM 944-945,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.4663134,-72.13943976,-13.4663134+-72.13943976,2023 15:30 HORAS+01+17+15:30,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
100,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,10/01/2023,17/01/2023 15:30 HORAS,CUSCO/ANTA/ANTA,KM 947,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.476555,-72.124722,-13.476555+-72.124722,2023 15:30 HORAS+01+17+15:30,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
106,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,14/01/2023,17/01/2023 15:30 HORAS,CUSCO/ANTA/PUCYURA,KM 949+200,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.47831011,-72.09701813,-13.47831011+-72.09701813,2023 15:30 HORAS+01+17+15:30,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
103,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,14/01/2023,17/01/2023 15:30 HORAS,CUSCO/ANTA/CACHIMAYO,KM 951,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.48195672,-72.08109095,-13.48195672+-72.08109095,2023 15:30 HORAS+01+17+15:30,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
49,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,10/01/2023,17/01/2023 15:30 HORAS,APURIMAC/CHINCHERO/CHINCHERO,KM 543,(SECTOR MUYU ORCCO) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.51668418,-73.7268014,-13.51668418+-73.7268014,2023 15:30 HORAS+01+17+15:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
48,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,10/01/2023,17/01/2023 15:30 HORAS,APURIMAC/CHINCHERO/CHINCHERO,KM 538+200,(SECTOR MUYU ORCCO) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.524452,-73.748387,-13.524452+-73.748387,2023 15:30 HORAS+01+17+15:30,0,0,COE-MTC,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
98,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,12/01/2023,17/01/2023 15:30 HORAS,CUSCO/ANTA/ANTA,KM 431,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.5250203,-72.19687,-13.5250203+-72.19687,2023 15:30 HORAS+01+17+15:30,0,0,IIRSA SUR,HUMANO,PE-3SF,CARRETERA ANTA-CHINCHAIPUJIO,SI,interrumpido
45,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,06/01/2023,17/01/2023 15:30 HORAS,APURIMAC/CHINCHERO/ANCO HUALLO,KM 568,(SECTOR URIPA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.533,-73.681,-13.533+-73.681,2023 15:30 HORAS+01+17+15:30,0,0,COE-MTC,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
97,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,12/01/2023,17/01/2023 15:30 HORAS,CUSCO/ANTA/ANTA,KM 424,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.5411,-72.1895,-13.5411+-72.1895,2023 15:30 HORAS+01+17+15:30,0,0,IIRSA SUR,HUMANO,PE-3SF,CARRETERA ANTA-CHINCHAIPUJIO,SI,interrumpido
135,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,11/01/2023,17/01/2023 15:30 HORAS,CUSCO/QUISPICANCHI/MARCAPATA,KM 140,(SECTOR LIMACPUNKO) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.56069,-70.91337,-13.56069+-70.91337,2023 15:30 HORAS+01+17+15:30,0,0,CEOPOL,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
138,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,16/01/2023,17/01/2023 15:30 HORAS,CUSCO/QUISPICANCHI/MARCAPATA,KM 125+700,(SECTOR MARCAPATA)  PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.595863,-70.981156,-13.595863+-70.981156,2023 15:30 HORAS+01+17+15:30,0,0,IIRSA SUR,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
28,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,09/01/2023,17/01/2023 15:30 HORAS,APURIMAC/ANDAHUAYLAS/HUANCARAMA,KM 728,(SECTOR HUANCARAMA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.6357,-73.09804,-13.6357+-73.09804,2023 15:30 HORAS+01+17+15:30,0,0,COE-MTC,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
131,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,17/01/2023 15:30 HORAS,CUSCO/QUISPICANCHI/ANDAHUAYLILLAS,KM 1009,GRUPO DE PERSONAS QUE PROTESTABAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.64608442,-71.6907021,-13.64608442+-71.6907021,2023 15:30 HORAS+01+17+15:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
31,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,07/01/2023,17/01/2023 15:30 HORAS,APURIMAC/ANDAHUAYLAS/SANTA MARIA DE CHICMO,KM 614,(SECTOR HUACRAPATA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.65079245,-73.55042799,-13.65079245+-73.55042799,2023 15:30 HORAS+01+17+15:30,0,2,COE-MTC,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
36,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,10/01/2023,17/01/2023 15:30 HORAS,APURIMAC/ANDAHUAYLAS/TALAVERA,KM 632,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.65606574,-73.4529822,-13.65606574+-73.4529822,2023 15:30 HORAS+01+17+15:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
46,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,15/01/2023,17/01/2023 15:30 HORAS,APURIMAC/ANDAHUAYLAS/HUANCARAMA,KM 733,(SECTOR URIPA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.65747913,-73.06635897,-13.65747913+-73.06635897,2023 15:30 HORAS+01+17+15:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
34,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,17/01/2023 15:30 HORAS,APURIMAC/ANDAHUAYLAS/ANDAHUAYLAS,KM 643,(SECTOR ANDAHUAYLAS) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.659,-73.39,-13.659+-73.39,2023 15:30 HORAS+01+17+15:30,0,0,COE-MTC,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
26,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,17/01/2023 15:30 HORAS,APURIMAC/ANDAHUAYLAS/ANDAHUAYLAS,KM 0 AL KM 178,(SECTOR ANDAHUAYLAS - NEGROMAYO) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.663184,-73.38411,-13.663184+-73.38411,2023 15:30 HORAS+01+17+15:30,0,0,COE-MTC,HUMANO,PE-30B,VIA PAMPACHIRI-ANDAHUAYLAS,SI,interrumpido
33,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,07/01/2023,17/01/2023 15:30 HORAS,APURIMAC/ANDAHUAYLAS/KISHUARA,KM 681,(SECTOR TINTAY) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.66821135,-73.19270583,-13.66821135+-73.19270583,2023 15:30 HORAS+01+17+15:30,0,0,COE-MTC,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
35,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,17/01/2023 15:30 HORAS,APURIMAC/ANDAHUAYLAS/SAN JERONIMO,KM 667,(SECTOR SANTA ROSA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.67328754,-73.26080346,-13.67328754+-73.26080346,2023 15:30 HORAS+01+17+15:30,0,0,COE-MTC,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
47,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,15/01/2023,17/01/2023 15:30 HORAS,APURIMAC/ANDAHUAYLAS/HUANCARAMA,KM 738 AL KM 744,(SECTOR URIPA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.67677411,-73.04171378,-13.67677411+-73.04171378,2023 15:30 HORAS+01+17+15:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
27,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,09/01/2023,17/01/2023 15:30 HORAS,APURIMAC/ANDAHUAYLAS/HUANCARAMA,KM 758,(SECTOR KARHUAKAHUA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.67906948,-73.00250417,-13.67906948+-73.00250417,2023 15:30 HORAS+01+17+15:30,0,0,COE-MTC,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
140,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,17/01/2023 15:30 HORAS,CUSCO/QUISPICANCHI/URCOS,KM 1017,(SECTOR PUENTE URCOS) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.68600146,-71.63448078,-13.68600146+-71.63448078,2023 15:30 HORAS+01+17+15:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
30,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,07/01/2023,17/01/2023 15:30 HORAS,APURIMAC/ANDAHUAYLAS/KISHUARA,KM 703,(SECTOR KISHUARA)  PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.69235,-73.11251,-13.69235+-73.11251,2023 15:30 HORAS+01+17+15:30,0,0,COE-MTC,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
32,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,07/01/2023,17/01/2023 15:30 HORAS,APURIMAC/ANDAHUAYLAS/KISHUARA,KM 694,(SECTOR TAMBO CORRAL)  PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.71295368,-73.15796034,-13.71295368+-73.15796034,2023 15:30 HORAS+01+17+15:30,0,0,COE-MTC,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
110,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,17/01/2023 15:30 HORAS,CUSCO/CANCHIS/CHECACUPE,KM 1058,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.96312799999,-71.49552765,-13.96312799999+-71.49552765,2023 15:30 HORAS+01+17+15:30,0,2,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
111,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,17/01/2023 15:30 HORAS,CUSCO/CANCHIS/CHECACUPE,KM 1068,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.029308830546,-71.4542260317,-14.029308830546+-71.4542260317,2023 15:30 HORAS+01+17+15:30,0,2,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
