item,visualizacion_,tipo_alerta_,estado,fecha_evento,fecha_actualizacion,ubigeo,afectacion,evento,latitud,longitud,_sort_,_fecha_actualizacion_,cant_vehiculos_detenidos_pasajeros,cant_vehiculos_detenidos_mercancias,fuente,motivo,codigo_via,nombre_carretera,alerta_activa_24_horas,style
91,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,10/01/2023,31/01/2023 17:30 HORAS,AYACUCHO/HUAMANGA/OCROS,KM 511+500,(PUENTE PAMPAS) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.434801,-73.828135,-13.434801+-73.828135,2023 17:30 HORAS+01+31+17:30,0,0,COMISARIA PNP OCROS / COE-MTC,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
117,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,30/01/2023,31/01/2023 17:30 HORAS,CUSCO/ANTA/LIMATAMBO,KM 916+800,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.441501,-72.353811,-13.441501+-72.353811,2023 17:30 HORAS+01+31+17:30,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
120,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,30/01/2023,31/01/2023 17:30 HORAS,CUSCO/ANTA/LIMATAMBO,KM 912+700,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.446368,-72.379177,-13.446368+-72.379177,2023 17:30 HORAS+01+31+17:30,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
119,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,30/01/2023,31/01/2023 17:30 HORAS,CUSCO/ANTA/LIMATAMBO,KM 905,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.44689505,-72.40065373,-13.44689505+-72.40065373,2023 17:30 HORAS+01+31+17:30,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
118,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,30/01/2023,31/01/2023 17:30 HORAS,CUSCO/ANTA/ANCAHUASI,KM 923+300,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.457234,-72.29974,-13.457234+-72.29974,2023 17:30 HORAS+01+31+17:30,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
126,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,31/01/2023,31/01/2023 17:30 HORAS,CUSCO/ANTA/ANTA,KM 944,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.4663134,-72.13943976,-13.4663134+-72.13943976,2023 17:30 HORAS+01+31+17:30,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
127,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,31/01/2023,31/01/2023 17:30 HORAS,CUSCO/ANTA/ANTA,KM 947,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.476555,-72.124722,-13.476555+-72.124722,2023 17:30 HORAS+01+31+17:30,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
124,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,24/01/2023,31/01/2023 17:30 HORAS,CUSCO/ANTA/ANTA,KM 939,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.48926193,-72.17091306,-13.48926193+-72.17091306,2023 17:30 HORAS+01+31+17:30,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
123,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,20/01/2023,31/01/2023 17:30 HORAS,CUSCO/ANTA/ANTA,KM 935,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.49787916,-72.20502996,-13.49787916+-72.20502996,2023 17:30 HORAS+01+31+17:30,0,0,UD CUSCO,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
56,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,10/01/2023,31/01/2023 17:30 HORAS,APURIMAC/CHINCHERO/CHINCHERO,KM 543,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.51668418,-73.7268014,-13.51668418+-73.7268014,2023 17:30 HORAS+01+31+17:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
122,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,30/01/2023,31/01/2023 17:30 HORAS,CUSCO/ANTA/ANTA,KM 432,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.5250203,-72.19687,-13.5250203+-72.19687,2023 17:30 HORAS+01+31+17:30,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-3SF,CARRETERA ABANCAY - CHALHUAHUACHO - CHINCHAYPUJIO,SI,interrumpido
121,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,30/01/2023,31/01/2023 17:30 HORAS,CUSCO/ANTA/ANTA,KM 424,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.54110749858,-72.189533693121,-13.54110749858+-72.189533693121,2023 17:30 HORAS+01+31+17:30,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-3SF,CARRETERA ABANCAY - CHALHUAHUACHO - CHINCHAYPUJIO,SI,interrumpido
172,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,31/01/2023,31/01/2023 17:30 HORAS,CUSCO/QUISPICANCHI/MARCAPATA,KM 141+500,(SECTOR LIMACPUNKO) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.555544,-70.903472,-13.555544+-70.903472,2023 17:30 HORAS+01+31+17:30,0,0,IIRSA SUR,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
116,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,30/01/2023,31/01/2023 17:30 HORAS,CUSCO/ANTA/CHINCHAYPUJIO,KM 415+465,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.578390463374,-72.204675766115,-13.578390463374+-72.204675766115,2023 17:30 HORAS+01+31+17:30,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-3SF,CARRETERA ABANCAY - CHALHUAHUACHO - CHINCHAYPUJIO,SI,interrumpido
173,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,31/01/2023,31/01/2023 17:30 HORAS,CUSCO/QUISPICANCHI/MARCAPATA,KM 124+900,(LOCALIDAD MARCAPATA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.592077,-70.975899,-13.592077+-70.975899,2023 17:30 HORAS+01+31+17:30,0,0,IIRSA SUR,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
174,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,31/01/2023,31/01/2023 17:30 HORAS,CUSCO/QUISPICANCHI/OCONGANTE,KM 55+700,(OCONGATE) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.62496,-71.391437,-13.62496+-71.391437,2023 17:30 HORAS+01+31+17:30,0,0,IIRSA SUR,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
176,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,23/01/2023,31/01/2023 17:30 HORAS,CUSCO/QUISPICANCHI/URCOS,KM 1017,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.68600146,-71.63448078,-13.68600146+-71.63448078,2023 17:30 HORAS+01+31+17:30,0,0,COMISARIA PNP ANDAHUAYLILLAS,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
40,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,07/01/2023,31/01/2023 17:30 HORAS,APURIMAC/ANDAHUAYLAS/KISHUARA,KM 689,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.7014497,-73.1694762,-13.7014497+-73.1694762,2023 17:30 HORAS+01+31+17:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
138,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,31/01/2023 17:30 HORAS,CUSCO/CANCHIS/CHECACUPE,KM 1060+300,(PUENTE CHUQUICAHUANA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.981354,-71.488518,-13.981354+-71.488518,2023 17:30 HORAS+01+31+17:30,0,2,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
139,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,31/01/2023 17:30 HORAS,CUSCO/CANCHIS/CHECACUPE,KM 1068,(SECTOR CHECACUPE) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.029308830546,-71.4542260317,-14.029308830546+-71.4542260317,2023 17:30 HORAS+01+31+17:30,0,2,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
283,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,06/01/2023,31/01/2023 17:30 HORAS,PUNO/CARABAYA/MACUSANI,KM 180,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.0751132,-70.4104037,-14.0751132+-70.4104037,2023 17:30 HORAS+01+31+17:30,0,0,CEOPOL,HUMANO,PE-34B,VIA CALAPUJA - MACUSANI - LECHEMAYO,SI,interrumpido
140,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,31/01/2023 17:30 HORAS,CUSCO/CANCHIS/COMBAPATA,KM 1076+500,(PUENTE COMBAPATA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.09266472,-71.44118107,-14.09266472+-71.44118107,2023 17:30 HORAS+01+31+17:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
148,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,31/01/2023 17:30 HORAS,CUSCO/CANCHIS/TINTA,KM 1083+600,(SECTOR TINTA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.141501,-71.401473,-14.141501+-71.401473,2023 17:30 HORAS+01+31+17:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
145,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,31/01/2023 17:30 HORAS,CUSCO/CANCHIS/SAN PEDRO,KM 1089+500,(SECTOR SAN JOSE) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.178754,-71.370268,-14.178754+-71.370268,2023 17:30 HORAS+01+31+17:30,0,2,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
146,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,31/01/2023 17:30 HORAS,CUSCO/CANCHIS/SAN PEDRO,KM 1092,(SECTOR SAN PEDRO) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.1866,-71.346003,-14.1866+-71.346003,2023 17:30 HORAS+01+31+17:30,0,1,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
147,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,31/01/2023 17:30 HORAS,CUSCO/CANCHIS/SICUANI,KM 1112,(PUENTE ARTURO) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.2899364,-71.22169062,-14.2899364+-71.22169062,2023 17:30 HORAS+01+31+17:30,0,2,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
141,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,31/01/2023 17:30 HORAS,CUSCO/CANCHIS/MARANGANI,KM 1117,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.32725797,-71.19656118,-14.32725797+-71.19656118,2023 17:30 HORAS+01+31+17:30,0,3,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
142,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,31/01/2023 17:30 HORAS,CUSCO/CANCHIS/MARANGANI,KM 1121,(SECTOR MARANGANI) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.35259459,-71.17133801,-14.35259459+-71.17133801,2023 17:30 HORAS+01+31+17:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
143,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,31/01/2023 17:30 HORAS,CUSCO/CANCHIS/MARANGANI,KM 1125,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.37745309,-71.14440842,-14.37745309+-71.14440842,2023 17:30 HORAS+01+31+17:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
144,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,31/01/2023 17:30 HORAS,CUSCO/CANCHIS/MARANGANI,KM 1134,(SECTOR OCCOBAMBA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.43598487,-71.10007918,-14.43598487+-71.10007918,2023 17:30 HORAS+01+31+17:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
279,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,31/01/2023 17:30 HORAS,PUNO/AZANGARO/ASILLO,KM 99+500,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.5845795,-70.3293366,-14.5845795+-70.3293366,2023 17:30 HORAS+01+31+17:30,0,0,CEOPOL,HUMANO,PE-34B,VIA CALAPUJA - MACUSANI - LECHEMAYO,SI,interrumpido
313,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,12/01/2023,31/01/2023 17:30 HORAS,PUNO/MELGAR/SANTA ROSA,KM 1178,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.61293047,-70.77747438,-14.61293047+-70.77747438,2023 17:30 HORAS+01+31+17:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
277,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,31/01/2023 17:30 HORAS,PUNO/AZANGARO/ASILLO,KM 71,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.7665132,-70.3099449,-14.7665132+-70.3099449,2023 17:30 HORAS+01+31+17:30,0,1,CEOPOL,HUMANO,PE-34B,VIA CALAPUJA - MACUSANI - LECHEMAYO,SI,interrumpido
312,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,31/01/2023 17:30 HORAS,PUNO/MELGAR/AYAVIRI,KM 1219 AL 1250,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.89615884,-70.58705986,-14.89615884+-70.58705986,2023 17:30 HORAS+01+31+17:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
309,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,31/01/2023 17:30 HORAS,PUNO/LAMPA/PUCARA,KM 1251,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.04683526,-70.36483314,-15.04683526+-70.36483314,2023 17:30 HORAS+01+31+17:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
302,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,06/01/2023,31/01/2023 17:30 HORAS,PUNO/HUANCANE/HUANCANE,KM 59,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.14647022,-69.82126794,-15.14647022+-69.82126794,2023 17:30 HORAS+01+31+17:30,0,0,CEOPOL,HUMANO,PE-34H,VIA JULIACA - PUTINA - SANDIA - AZATA,SI,interrumpido
310,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,31/01/2023 17:30 HORAS,PUNO/LAMPA/PUCARA,KM 1263,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.14941777,-70.36151975,-15.14941777+-70.36151975,2023 17:30 HORAS+01+31+17:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
301,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,31/01/2023 17:30 HORAS,PUNO/HUANCANE/HUANCANE,KM 56+713,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.20420691,-69.77336302,-15.20420691+-69.77336302,2023 17:30 HORAS+01+31+17:30,0,0,CEOPOL,HUMANO,PE-34I,VIA HUANCANE - NINANTAYA,SI,interrumpido
308,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,31/01/2023 17:30 HORAS,PUNO/LAMPA/NICASIO,KM 1280,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.27624595,-70.29066775,-15.27624595+-70.29066775,2023 17:30 HORAS+01+31+17:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
306,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,31/01/2023 17:30 HORAS,PUNO/LAMPA/CALAPUJA,KM 1 AL KM 30,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.29967497,-70.22795135,-15.29967497+-70.22795135,2023 17:30 HORAS+01+31+17:30,0,0,CEOPOL,HUMANO,PE-34B,VIA CALAPUJA - MACUSANI - LECHEMAYO,SI,interrumpido
316,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,31/01/2023 17:30 HORAS,PUNO/MOHO/MOHO,KM 21,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.29967824,-69.61506647,-15.29967824+-69.61506647,2023 17:30 HORAS+01+31+17:30,0,0,CEOPOL,HUMANO,PE-34I,VIA HUANCANE - NINANTAYA,SI,interrumpido
152,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,18/01/2023,31/01/2023 17:30 HORAS,CUSCO/ESPINAR/CONDOROMA,KM 59,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.30076275,-71.13727341,-15.30076275+-71.13727341,2023 17:30 HORAS+01+31+17:30,0,0,CEOPOL,HUMANO,PE-34J,VIA IMATA - NEGRO MAYO - HECTOR TEJADA,SI,interrumpido
307,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,31/01/2023 17:30 HORAS,PUNO/LAMPA/CALAPUJA,KM 1294,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.33267057,-70.18806539,-15.33267057+-70.18806539,2023 17:30 HORAS+01+31+17:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
333,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,31/01/2023 17:30 HORAS,PUNO/SAN ROMAN/SAN MIGUEL,KM 04 Y KM 10,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.4604171,-70.10074852,-15.4604171+-70.10074852,2023 17:30 HORAS+01+31+17:30,0,0,CEOPOL,HUMANO,PE-34H,VIA JULIACA - PUTINA - SANDIA - AZATA,SI,interrumpido
