item,visualizacion_,tipo_alerta_,estado,fecha_evento,fecha_actualizacion,ubigeo,afectacion,evento,latitud,longitud,_sort_,_fecha_actualizacion_,cant_vehiculos_detenidos_pasajeros,cant_vehiculos_detenidos_mercancias,fuente,motivo,codigo_via,nombre_carretera,alerta_activa_24_horas,style
224,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,25/01/2023 14:30 HORAS,MADRE DE DIOS/TAMBOPATA/INAMBARI,KM 288,(SECTOR SANTA ROSA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-12.932413,-70.303984,-12.932413+-70.303984,2023 14:30 HORAS+01+25+14:30,0,0,IIRSA SUR,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
222,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,20/01/2023,25/01/2023 14:30 HORAS,MADRE DE DIOS/TAMBOPATA/INAMBARI,KM 260,(SECTOR MAZUCO) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.1063789,-70.3651616,-13.1063789+-70.3651616,2023 14:30 HORAS+01+25+14:30,0,0,IIRSA SUR,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
256,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,20/01/2023,25/01/2023 14:30 HORAS,PUNO/CARABAYA/AYAPATA,KM 248,(SECTOR LOROMAYO) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.1550229,-70.39724,-13.1550229+-70.39724,2023 14:30 HORAS+01+25+14:30,0,0,IIRSA SUR,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
257,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,17/01/2023,25/01/2023 14:30 HORAS,PUNO/CARABAYA/AYAPATA,KM 352+800,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.1876565,-70.3837431,-13.1876565+-70.3837431,2023 14:30 HORAS+01+25+14:30,0,0,CEOPOL,HUMANO,PE-34B,CARRETERA INTEROCEANICA SAN GABAN,SI,interrumpido
120,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,24/01/2023,25/01/2023 14:30 HORAS,CUSCO/CALCA/CALCA,KM 471,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.3340871,-71.9522284,-13.3340871+-71.9522284,2023 14:30 HORAS+01+25+14:30,0,0,COE-MTC,HUMANO,PE-28B,CARRETERA QUINUA - QUILLABAMBA - CUSCO,SI,interrumpido
117,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,19/01/2023,25/01/2023 14:30 HORAS,CUSCO/ANTA/LIMATAMBO,KM 912,GRUPO DE PERSONAS QUE PROTESTABAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.44571924,-72.38501292,-13.44571924+-72.38501292,2023 14:30 HORAS+01+25+14:30,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
111,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,25/01/2023 14:30 HORAS,CUSCO/ANTA/ANTA,KM 942,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.46928,-72.15371,-13.46928+-72.15371,2023 14:30 HORAS+01+25+14:30,2,3,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
114,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,24/01/2023,25/01/2023 14:30 HORAS,CUSCO/ANTA/ANTA,KM 939,GRUPO DE PERSONAS QUE PROTESTABAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.48926193,-72.17091306,-13.48926193+-72.17091306,2023 14:30 HORAS+01+25+14:30,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
115,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,24/01/2023,25/01/2023 14:30 HORAS,CUSCO/QUISPICANCHI/OROPESA,KM 995,GRUPO DE PERSONAS QUE PROTESTABAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.60059,-71.7649756,-13.60059+-71.7649756,2023 14:30 HORAS+01+25+14:30,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
42,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,10/01/2023,25/01/2023 14:30 HORAS,APURIMAC/ANDAHUAYLAS/TALAVERA,KM 632,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.65606574,-73.4529822,-13.65606574+-73.4529822,2023 14:30 HORAS+01+25+14:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
34,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,15/01/2023,25/01/2023 14:30 HORAS,APURIMAC/ANDAHUAYLAS/HUANCARAMA,KM 733,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.65747913,-73.06635897,-13.65747913+-73.06635897,2023 14:30 HORAS+01+25+14:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
35,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,15/01/2023,25/01/2023 14:30 HORAS,APURIMAC/ANDAHUAYLAS/HUANCARAMA,KM 738 AL KM 744,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.67677411,-73.04171378,-13.67677411+-73.04171378,2023 14:30 HORAS+01+25+14:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
160,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,25/01/2023,25/01/2023 14:30 HORAS,CUSCO/QUISPICANCHI/URCOS,KM 4,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.6773009,-71.6056299,-13.6773009+-71.6056299,2023 14:30 HORAS+01+25+14:30,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
160,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,23/01/2023,25/01/2023 14:30 HORAS,CUSCO/QUISPICANCHI/URCOS,KM 1017,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.68600146,-71.63448078,-13.68600146+-71.63448078,2023 14:30 HORAS+01+25+14:30,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
187,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,24/01/2023,25/01/2023 14:30 HORAS,ICA/PISCO/SAN ANDRES,KM 233 Y KM 235,SE INFORMA QUE LA PNP HA DETENIDO EL TRÁNSITO EN LA ZONA  POR SEGURIDAD,-13.75475763,-76.16427797,-13.75475763+-76.16427797,2023 14:30 HORAS+01+25+14:30,0,6,UD ICA,HUMANO,PE-1S,LONGITUDINAL DE LA COSTA  SUR,SI,interrumpido
26,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,23/01/2023,25/01/2023 14:30 HORAS,APURIMAC/ABANCAY/PICHIRHUA,KM 415+500,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.89561,-73.04456,-13.89561+-73.04456,2023 14:30 HORAS+01+25+14:30,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-30A,CARRETERA NASCA - PUQUIO - ABANCAY,SI,interrumpido
179,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,19/01/2023,25/01/2023 14:30 HORAS,ICA/ICA/SALAS,KM 263,SECTOR BARRIO CHINO PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.90949185,-76.0176904,-13.90949185+-76.0176904,2023 14:30 HORAS+01+25+14:30,0,0,UD ICA,HUMANO,PE-1S,LONGITUDINAL DE LA COSTA  SUR,SI,interrumpido
54,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,23/01/2023,25/01/2023 14:30 HORAS,APURIMAC/COTABAMBAS/TAMBOBAMBA,KM 255,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.94967171,-72.1797879,-13.94967171+-72.1797879,2023 14:30 HORAS+01+25+14:30,0,0,COE-MTC,HUMANO,PE-3SF,CARRETERA ABANCAY - CHALHUAHUACHO - CHINCHAYPUJIO,SI,interrumpido
123,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,25/01/2023 14:30 HORAS,CUSCO/CANCHIS/CHECACUPE,KM 1058,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.96312799999,-71.49552765,-13.96312799999+-71.49552765,2023 14:30 HORAS+01+25+14:30,0,2,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
180,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,19/01/2023,25/01/2023 14:30 HORAS,ICA/ICA/SALAS,KM 290,SECTOR  EXPANSION PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.97104864,-75.77886846,-13.97104864+-75.77886846,2023 14:30 HORAS+01+25+14:30,0,0,UD ICA,HUMANO,PE-1S,LONGITUDINAL DE LA COSTA  SUR,SI,interrumpido
124,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,25/01/2023 14:30 HORAS,CUSCO/CANCHIS/CHECACUPE,KM 1068,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.029308830546,-71.4542260317,-14.029308830546+-71.4542260317,2023 14:30 HORAS+01+25+14:30,0,2,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
258,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,06/01/2023,25/01/2023 14:30 HORAS,PUNO/CARABAYA/MACUSANI,KM 180,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.0751132,-70.4104037,-14.0751132+-70.4104037,2023 14:30 HORAS+01+25+14:30,0,0,COMISARIA PNP MACUSANI,HUMANO,PE-34B,VIA CALAPUJA - MACUSANI - LECHEMAYO,SI,interrumpido
55,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,18/01/2023,25/01/2023 14:30 HORAS,APURIMAC/GRAU/CHUQUIBAMBILLA,KM 107,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.087904,-72.687956,-14.087904+-72.687956,2023 14:30 HORAS+01+25+14:30,0,0,COE-MTC,HUMANO,PE-3SF,CARRETERA ABANCAY - CHALHUAHUACHO - CHINCHAYPUJIO,SI,interrumpido
125,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,25/01/2023 14:30 HORAS,CUSCO/CANCHIS/COMBAPATA,KM 1076+500,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.09266472,-71.44118107,-14.09266472+-71.44118107,2023 14:30 HORAS+01+25+14:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
133,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,25/01/2023 14:30 HORAS,CUSCO/CANCHIS/TINTA,KM 1083+600,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.141501,-71.401473,-14.141501+-71.401473,2023 14:30 HORAS+01+25+14:30,0,0,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
130,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,25/01/2023 14:30 HORAS,CUSCO/CANCHIS/SAN PEDRO,KM 1089+500,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.178754,-71.370268,-14.178754+-71.370268,2023 14:30 HORAS+01+25+14:30,0,2,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
131,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,25/01/2023 14:30 HORAS,CUSCO/CANCHIS/SAN PEDRO,KM 1092,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.1866,-71.346003,-14.1866+-71.346003,2023 14:30 HORAS+01+25+14:30,0,1,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
182,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,24/01/2023,25/01/2023 14:30 HORAS,ICA/ICA/SANTIAGO,KM 318,SECTOR  SANTIAGO PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.19295289,-75.71385929,-14.19295289+-75.71385929,2023 14:30 HORAS+01+25+14:30,0,0,CEOPOL,HUMANO,PE-1S,LONGITUDINAL DE LA COSTA  SUR,SI,interrumpido
183,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,24/01/2023,25/01/2023 14:30 HORAS,ICA/ICA/SANTIAGO,KM 327,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.27517492,-75.68355598,-14.27517492+-75.68355598,2023 14:30 HORAS+01+25+14:30,0,0,UD ICA,HUMANO,PE-1S,LONGITUDINAL DE LA COSTA  SUR,SI,interrumpido
132,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,25/01/2023 14:30 HORAS,CUSCO/CANCHIS/SICUANI,KM 1112,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.2899364,-71.22169062,-14.2899364+-71.22169062,2023 14:30 HORAS+01+25+14:30,0,2,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
126,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,25/01/2023 14:30 HORAS,CUSCO/CANCHIS/MARANGANI,KM 1117,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.32725797,-71.19656118,-14.32725797+-71.19656118,2023 14:30 HORAS+01+25+14:30,0,3,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
127,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,25/01/2023 14:30 HORAS,CUSCO/CANCHIS/MARANGANI,KM 1121,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.35259459,-71.17133801,-14.35259459+-71.17133801,2023 14:30 HORAS+01+25+14:30,0,0,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
128,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,25/01/2023 14:30 HORAS,CUSCO/CANCHIS/MARANGANI,KM 1125,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.37745309,-71.14440842,-14.37745309+-71.14440842,2023 14:30 HORAS+01+25+14:30,0,0,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
129,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,25/01/2023 14:30 HORAS,CUSCO/CANCHIS/MARANGANI,KM 1134,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.43598487,-71.10007918,-14.43598487+-71.10007918,2023 14:30 HORAS+01+25+14:30,0,0,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
134,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,18/01/2023,25/01/2023 14:30 HORAS,CUSCO/CHUMBIVILCAS/VELILLE,KM 156,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.518064,-71.845324,-14.518064+-71.845324,2023 14:30 HORAS+01+25+14:30,0,0,UD. CUSCO,HUMANO,PE-3SG,CARRETERA CHALHUAHUACHO - ESPINAR - AYAVIRI,SI,interrumpido
A,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,23/01/2023,25/01/2023 14:30 HORAS,AYACUCHO/LUCANAS/LUCANAS,KM 125,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.616772,-74.258451,-14.616772+-74.258451,2023 14:30 HORAS+01+25+14:30,0,0,COMISARIA PNP LUCANAS,HUMANO,PE-30A,CARRETERA NASCA - PUQUIO - ABANCAY,SI,interrumpido
291,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,17/01/2023,25/01/2023 14:30 HORAS,PUNO/MELGAR/SANTA ROSA,KM 1183,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.64521283,-70.74835125,-14.64521283+-70.74835125,2023 14:30 HORAS+01+25+14:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
90,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,23/01/2023,25/01/2023 14:30 HORAS,AYACUCHO/LUCANAS/PUQUIO,KM 153+900,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.697007,-74.130904,-14.697007+-74.130904,2023 14:30 HORAS+01+25+14:30,1,3,CONCESIONARIA SURVIAL,HUMANO,PE-30A,CARRETERA NASCA - PUQUIO - ABANCAY,SI,interrumpido
253,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,25/01/2023 14:30 HORAS,PUNO/AZANGARO/ASILLO,KM 71,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.7665132,-70.3099449,-14.7665132+-70.3099449,2023 14:30 HORAS+01+25+14:30,0,1,CEOPOL,HUMANO,PE-34B,VIA CALAPUJA - MACUSANI - LECHEMAYO,SI,interrumpido
251,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,17/01/2023,25/01/2023 14:30 HORAS,PUNO/AZANGARO/ASILLO,KM 0 AL KM 33,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.799369,-70.363096,-14.799369+-70.363096,2023 14:30 HORAS+01+25+14:30,0,0,CEOPOL,HUMANO,PE-3SH,CARRETERA TIRAPATA - ASILLO,SI,interrumpido
252,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,17/01/2023,25/01/2023 14:30 HORAS,PUNO/AZANGARO/ASILLO,KM 29+100,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.831018,-70.373536,-14.831018+-70.373536,2023 14:30 HORAS+01+25+14:30,0,0,CEOPOL,HUMANO,PE-3SH,CARRETERA TIRAPATA - ASILLO,SI,interrumpido
287,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,17/01/2023,25/01/2023 14:30 HORAS,PUNO/MELGAR/AYAVIRI,KM 1216,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.87225595,-70.60898669,-14.87225595+-70.60898669,2023 14:30 HORAS+01+25+14:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
288,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,25/01/2023 14:30 HORAS,PUNO/MELGAR/AYAVIRI,KM 1220,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.89615884,-70.58705986,-14.89615884+-70.58705986,2023 14:30 HORAS+01+25+14:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
