item,visualizacion_,tipo_alerta_,estado,fecha_evento,fecha_actualizacion,ubigeo,afectacion,evento,latitud,longitud,_sort_,_fecha_actualizacion_,cant_vehiculos_detenidos_pasajeros,cant_vehiculos_detenidos_mercancias,fuente,motivo,codigo_via,nombre_carretera,alerta_activa_24_horas,style
161,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,18/01/2023,19/01/2023 08:50 HORAS,HUANCAVELICA/HUANCAVELICA/YAULI,KM 230,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-12.777176,-74.931816,-12.777176+-74.931816,2023 08:50 HORAS+01+19+08:50,0,0,UD. HUANCAVELICA,HUMANO,PE-26,LACHOJ - HUANCAVELICA SECTOR,SI,interrumpido
159,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,18/01/2023,19/01/2023 08:50 HORAS,HUANCAVELICA/HUANCAVELICA/HUANCAVELICA,KM 10,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-12.809131100171,-74.92521385993,-12.809131100171+-74.92521385993,2023 08:50 HORAS+01+19+08:50,0,0,UD. HUANCAVELICA,HUMANO,PE-26B,CARRETERA HUANCAVELICA - LIRCAY - AYACUCHO,SI,interrumpido
143,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,07/01/2023,19/01/2023 08:50 HORAS,CUSCO/LA CONVENCION/SANTA ANA,KM 230,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-12.880884243624,-72.690784623809,-12.880884243624+-72.690784623809,2023 08:50 HORAS+01+19+08:50,0,1,DESPRCAR QUILLABAMBA,HUMANO,PE-28B,CARRETERA QUINUA - QUILLABAMBA - CUSCO,SI,interrumpido
213,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,19/01/2023 08:50 HORAS,MADRE DE DIOS/TAMBOPATA/INAMBARI,KM 303,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-12.914703,-70.1976939,-12.914703+-70.1976939,2023 08:50 HORAS+01+19+08:50,2,0,IIRSA SUR / UD MADRE DE DIOS,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
212,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,19/01/2023 08:50 HORAS,MADRE DE DIOS/TAMBOPATA/INAMBARI,KM 288,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-12.932413,-70.303984,-12.932413+-70.303984,2023 08:50 HORAS+01+19+08:50,0,0,IIRSA SUR / UD MADRE DE DIOS,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
140,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,06/01/2023,19/01/2023 08:50 HORAS,CUSCO/LA CONVENCION/MARANURA,KM 215,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-12.967832687702,-72.659684089566,-12.967832687702+-72.659684089566,2023 08:50 HORAS+01+19+08:50,0,0,DESPRCAR QUILLABAMBA,HUMANO,PE-28B,CARRETERA QUINUA - QUILLABAMBA - CUSCO,SI,interrumpido
133,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,19/01/2023 08:50 HORAS,CUSCO/LA CONVENCION/HUAYOPATA,KM 195,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-12.999269918989,-72.546403533388,-12.999269918989+-72.546403533388,2023 08:50 HORAS+01+19+08:50,0,1,DESPRCAR QUILLABAMBA,HUMANO,PE-28B,CARRETERA QUINUA - QUILLABAMBA - CUSCO,SI,interrumpido
134,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,17/01/2023,19/01/2023 08:50 HORAS,CUSCO/LA CONVENCION/HUAYOPATA,KM 189,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.004144,-72.511409,-13.004144+-72.511409,2023 08:50 HORAS+01+19+08:50,0,1,DESPRCAR QUILLABAMBA,HUMANO,PE-28B,CARRETERA QUINUA - QUILLABAMBA - CUSCO,SI,interrumpido
137,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,19/01/2023 08:50 HORAS,CUSCO/LA CONVENCION/HUAYOPATA,KM 200,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.009372213976,-72.580577687622,-13.009372213976+-72.580577687622,2023 08:50 HORAS+01+19+08:50,0,1,DESPRCAR QUILLABAMBA,HUMANO,PE-28B,CARRETERA QUINUA - QUILLABAMBA - CUSCO,SI,interrumpido
138,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,07/01/2023,19/01/2023 08:50 HORAS,CUSCO/LA CONVENCION/HUAYOPATA,KM 185,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.020584349606,-72.493174697085,-13.020584349606+-72.493174697085,2023 08:50 HORAS+01+19+08:50,0,0,DESPRCAR QUILLABAMBA,HUMANO,PE-28B,CARRETERA QUINUA - QUILLABAMBA - CUSCO,SI,interrumpido
135,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,17/01/2023,19/01/2023 08:50 HORAS,CUSCO/LA CONVENCION/HUAYOPATA,KM 179,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.046235,-72.453866,-13.046235+-72.453866,2023 08:50 HORAS+01+19+08:50,0,1,DESPRCAR QUILLABAMBA,HUMANO,PE-28B,CARRETERA QUINUA - QUILLABAMBA - CUSCO,SI,interrumpido
136,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,17/01/2023,19/01/2023 08:50 HORAS,CUSCO/LA CONVENCION/HUAYOPATA,KM 170,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.073196,-72.399767,-13.073196+-72.399767,2023 08:50 HORAS+01+19+08:50,0,1,DESPRCAR QUILLABAMBA,HUMANO,PE-28B,CARRETERA QUINUA - QUILLABAMBA - CUSCO,SI,interrumpido
214,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,13/01/2023,19/01/2023 08:50 HORAS,MADRE DE DIOS/TAMBOPATA/INAMBARI,KM 262,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.0906608,-70.3637309,-13.0906608+-70.3637309,2023 08:50 HORAS+01+19+08:50,0,0,CEOPOL,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
209,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,15/01/2023,19/01/2023 08:50 HORAS,MADRE DE DIOS/MANU/HUEPETUHE,KM 244+300,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.18551766,-70.38371415,-13.18551766+-70.38371415,2023 08:50 HORAS+01+19+08:50,0,0,IIRSA SUR / UD MADRE DE DIOS,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
240,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,17/01/2023,19/01/2023 08:50 HORAS,PUNO/CARABAYA/AYAPATA,KM 352+800,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.1876565,-70.3837431,-13.1876565+-70.3837431,2023 08:50 HORAS+01+19+08:50,0,0,CEOPOL,HUMANO,PE-34B,CARRETERA INTEROCEANICA SAN GABAN,SI,interrumpido
111,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,18/01/2023,19/01/2023 08:50 HORAS,CUSCO/ANTA/LIMATAMBO,KM 916,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.43981632,-72.360509129,-13.43981632+-72.360509129,2023 08:50 HORAS+01+19+08:50,0,0,UD. CUSCO,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
54,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,10/01/2023,19/01/2023 08:50 HORAS,APURIMAC/CHINCHERO/CHINCHERO,KM 543,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.51668418,-73.7268014,-13.51668418+-73.7268014,2023 08:50 HORAS+01+19+08:50,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
105,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,18/01/2023,19/01/2023 08:50 HORAS,CUSCO/ANTA/ANTA,KM 424-432,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.5411,-72.1895,-13.5411+-72.1895,2023 08:50 HORAS+01+19+08:50,0,0,CEOPOL,HUMANO,PE-3SF,CARRETERA ANTA-CHINCHAIPUJIO,SI,interrumpido
23,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,11/01/2023,19/01/2023 08:50 HORAS,APURIMAC/ABANCAY/CURAHUASI,KM 842,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.54421578,-72.719228456,-13.54421578+-72.719228456,2023 08:50 HORAS+01+19+08:50,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
144,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,18/01/2023,19/01/2023 08:50 HORAS,CUSCO/QUISPICANCHI/LUCRE,KM  998,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.60961915,-71.73918534,-13.60961915+-71.73918534,2023 08:50 HORAS+01+19+08:50,0,0,COMISARIA LUCRE,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
145,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,18/01/2023,19/01/2023 08:50 HORAS,CUSCO/QUISPICANCHI/ANDAHUAYLILLAS,KM 1009,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.64608442,-71.6907021,-13.64608442+-71.6907021,2023 08:50 HORAS+01+19+08:50,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
43,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,10/01/2023,19/01/2023 08:50 HORAS,APURIMAC/ANDAHUAYLAS/TALAVERA,KM 632,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.65606574,-73.4529822,-13.65606574+-73.4529822,2023 08:50 HORAS+01+19+08:50,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
36,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,15/01/2023,19/01/2023 08:50 HORAS,APURIMAC/ANDAHUAYLAS/HUANCARAMA,KM 733,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.65747913,-73.06635897,-13.65747913+-73.06635897,2023 08:50 HORAS+01+19+08:50,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
37,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,15/01/2023,19/01/2023 08:50 HORAS,APURIMAC/ANDAHUAYLAS/HUANCARAMA,KM 738 AL KM 744,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.67677411,-73.04171378,-13.67677411+-73.04171378,2023 08:50 HORAS+01+19+08:50,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
185,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,19/01/2023,19/01/2023 08:50 HORAS,ICA/PISCO/SAN CLEMENTE,KM 227,(PUENTE HUAMANI) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.6859502,-76.15905,-13.6859502+-76.15905,2023 08:50 HORAS+01+19+08:50,0,0,COMISARIA PNP HUAMANI,HUMANO,PE-1S,LONGITUDINAL DE LA COSTA  SUR,SI,interrumpido
175,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,19/01/2023,19/01/2023 08:50 HORAS,ICA/ICA/SALAS,KM 263,SECTOR BARRIO CHINO PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.90949185,-76.0176904,-13.90949185+-76.0176904,2023 08:50 HORAS+01+19+08:50,0,0,COMISARIA PNP VILLACURI  ICA,HUMANO,PE-1S,LONGITUDINAL DE LA COSTA  SUR,SI,interrumpido
119,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,19/01/2023 08:50 HORAS,CUSCO/CANCHIS/CHECACUPE,KM 1058,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.96312799999,-71.49552765,-13.96312799999+-71.49552765,2023 08:50 HORAS+01+19+08:50,0,2,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
173,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,19/01/2023,19/01/2023 08:50 HORAS,ICA/ICA/SALAS,KM 290,SECTOR  EXPANSION PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.97104864,-75.77886846,-13.97104864+-75.77886846,2023 08:50 HORAS+01+19+08:50,0,0,COMISARIA PNP VILLACURI  ICA,HUMANO,PE-1S,LONGITUDINAL DE LA COSTA  SUR,SI,interrumpido
120,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,19/01/2023 08:50 HORAS,CUSCO/CANCHIS/CHECACUPE,KM 1068,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.029308830546,-71.4542260317,-14.029308830546+-71.4542260317,2023 08:50 HORAS+01+19+08:50,0,2,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
174,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,19/01/2023,19/01/2023 08:50 HORAS,ICA/ICA/SALAS,KM 299,SECTOR  ALAMO PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.04691379,-75.74923876,-14.04691379+-75.74923876,2023 08:50 HORAS+01+19+08:50,0,1,COMISARIA PNP VILLACURI  ICA,HUMANO,PE-1S,LONGITUDINAL DE LA COSTA  SUR,SI,interrumpido
242,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,06/01/2023,19/01/2023 08:50 HORAS,PUNO/CARABAYA/MACUSANI,KM 180,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.0751132,-70.4104037,-14.0751132+-70.4104037,2023 08:50 HORAS+01+19+08:50,0,0,COMISARIA PNP MACUSANI,HUMANO,PE-34B,VIA CALAPUJA - MACUSANI - LECHEMAYO,SI,interrumpido
22,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,11/01/2023,19/01/2023 08:50 HORAS,APURIMAC/GRAU/CHUQUIBAMBILLA,KM 107,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.087904,-72.687956,-14.087904+-72.687956,2023 08:50 HORAS+01+19+08:50,0,0,CONCESIONARIA SURVIAL,HUMANO,PE-3SF,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
121,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,19/01/2023 08:50 HORAS,CUSCO/CANCHIS/COMBAPATA,KM 1076+500,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.09266472,-71.44118107,-14.09266472+-71.44118107,2023 08:50 HORAS+01+19+08:50,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
129,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,19/01/2023 08:50 HORAS,CUSCO/CANCHIS/TINTA,KM 1083+600,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.141501,-71.401473,-14.141501+-71.401473,2023 08:50 HORAS+01+19+08:50,0,0,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
127,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,19/01/2023 08:50 HORAS,CUSCO/CANCHIS/SAN PEDRO,KM 1089+500,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.178754,-71.370268,-14.178754+-71.370268,2023 08:50 HORAS+01+19+08:50,0,2,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
126,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,19/01/2023 08:50 HORAS,CUSCO/CANCHIS/SAN PEDRO,KM 1092,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.1866,-71.346003,-14.1866+-71.346003,2023 08:50 HORAS+01+19+08:50,0,1,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
176,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,19/01/2023,19/01/2023 08:50 HORAS,ICA/ICA/SANTIAGO,KM 318,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.19295289,-75.71385929,-14.19295289+-75.71385929,2023 08:50 HORAS+01+19+08:50,0,0,CEOPOL,HUMANO,PE-1S,LONGITUDINAL DE LA COSTA  SUR,SI,interrumpido
128,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,19/01/2023 08:50 HORAS,CUSCO/CANCHIS/SICUANI,KM 1112,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.2899364,-71.22169062,-14.2899364+-71.22169062,2023 08:50 HORAS+01+19+08:50,0,2,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
44,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,19/01/2023 08:50 HORAS,APURIMAC/AYMARAES/CHALHUANCA,KM 341,GRUPO DE PERSONAS  PROTESTAN SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.30643,-73.21918,-14.30643+-73.21918,2023 08:50 HORAS+01+19+08:50,0,2,CEOPOL,HUMANO,PE-30A,CARRETERA NASCA - PUQUIO - ABANCAY,SI,interrumpido
122,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,19/01/2023 08:50 HORAS,CUSCO/CANCHIS/MARANGANI,KM 1117,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.32725797,-71.19656118,-14.32725797+-71.19656118,2023 08:50 HORAS+01+19+08:50,0,3,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
124,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,19/01/2023 08:50 HORAS,CUSCO/CANCHIS/MARANGANI,KM 1121,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.35259459,-71.17133801,-14.35259459+-71.17133801,2023 08:50 HORAS+01+19+08:50,0,0,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
123,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,19/01/2023 08:50 HORAS,CUSCO/CANCHIS/MARANGANI,KM 1125,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.37745309,-71.14440842,-14.37745309+-71.14440842,2023 08:50 HORAS+01+19+08:50,0,0,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
