item,visualizacion_,tipo_alerta_,estado,fecha_evento,fecha_actualizacion,ubigeo,afectacion,evento,latitud,longitud,_sort_,_fecha_actualizacion_,cant_vehiculos_detenidos_pasajeros,cant_vehiculos_detenidos_mercancias,fuente,motivo,codigo_via,nombre_carretera,alerta_activa_24_horas,style
268,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,28/01/2023 10:30 HORAS,PUNO/AZANGARO/ASILLO,KM 71,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.7665132,-70.3099449,-14.7665132+-70.3099449,2023 10:30 HORAS+01+28+10:30,0,1,CEOPOL,HUMANO,PE-34B,VIA CALAPUJA - MACUSANI - LECHEMAYO,SI,interrumpido
266,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,17/01/2023,28/01/2023 10:30 HORAS,PUNO/AZANGARO/ASILLO,KM 0 AL KM 33,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.799369,-70.363096,-14.799369+-70.363096,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-3SH,CARRETERA TIRAPATA - ASILLO,SI,interrumpido
267,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,17/01/2023,28/01/2023 10:30 HORAS,PUNO/AZANGARO/ASILLO,KM 29+100,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.831018,-70.373536,-14.831018+-70.373536,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-3SH,CARRETERA TIRAPATA - ASILLO,SI,interrumpido
302,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,28/01/2023 10:30 HORAS,PUNO/MELGAR/AYAVIRI,KM 1220,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.89615884,-70.58705986,-14.89615884+-70.58705986,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
299,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,28/01/2023 10:30 HORAS,PUNO/LAMPA/PUCARA,KM 1251,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.04683526,-70.36483314,-15.04683526+-70.36483314,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
292,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,06/01/2023,28/01/2023 10:30 HORAS,PUNO/HUANCANE/HUANCANE,KM 59,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.14647022,-69.82126794,-15.14647022+-69.82126794,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-34H,VIA JULIACA - PUTINA - SANDIA - AZATA,SI,interrumpido
300,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,28/01/2023 10:30 HORAS,PUNO/LAMPA/PUCARA,KM 1263,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.14941777,-70.36151975,-15.14941777+-70.36151975,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
298,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,28/01/2023 10:30 HORAS,PUNO/LAMPA/NICASIO,KM 1280,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.27624595,-70.29066775,-15.27624595+-70.29066775,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
296,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,28/01/2023 10:30 HORAS,PUNO/LAMPA/CALAPUJA,KM 1 AL KM 30,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.29967497,-70.22795135,-15.29967497+-70.22795135,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-34B,VIA CALAPUJA - MACUSANI - LECHEMAYO,SI,interrumpido
306,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,28/01/2023 10:30 HORAS,PUNO/MOHO/MOHO,KM 21,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.29967824,-69.61506647,-15.29967824+-69.61506647,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-34I,VIA HUANCANE - NINANTAYA,SI,interrumpido
145,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,18/01/2023,28/01/2023 10:30 HORAS,CUSCO/ESPINAR/CONDOROMA,KM 59,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.30076275,-71.13727341,-15.30076275+-71.13727341,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-34J,VIA IMATA - NEGRO MAYO - HECTOR TEJADA,SI,interrumpido
297,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,28/01/2023 10:30 HORAS,PUNO/LAMPA/CALAPUJA,KM 1294,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.33267057,-70.18806539,-15.33267057+-70.18806539,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
323,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,28/01/2023 10:30 HORAS,PUNO/SAN ROMAN/SAN MIGUEL,KM 04 Y KM 10,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.4604171,-70.10074852,-15.4604171+-70.10074852,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-34H,VIA JULIACA - PUTINA - SANDIA - AZATA,SI,interrumpido
321,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,28/01/2023 10:30 HORAS,PUNO/SAN ROMAN/JULIACA,KM 1320,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.53621928,-70.11438793,-15.53621928+-70.11438793,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
301,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,28/01/2023 10:30 HORAS,PUNO/LAMPA/SANTA LUCIA,KM 228,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.6600165,-70.6667845,-15.6600165+-70.6667845,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-34A,CARRETERA REPARTICION AREQUIPA - SANTA LUCIA - JULIACA,SI,interrumpido
320,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,06/01/2023,28/01/2023 10:30 HORAS,PUNO/SAN ROMAN/CABANILLAS,KM 250,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.6829052,-70.5016776,-15.6829052+-70.5016776,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-34A,CARRETERA REPARTICION AREQUIPA - SANTA LUCIA - JULIACA,SI,interrumpido
310,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,28/01/2023 10:30 HORAS,PUNO/PUNO/PAUCARCOLLA,KM 1338,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.69170864,-70.06944614,-15.69170864+-70.06944614,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
311,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,17/01/2023,28/01/2023 10:30 HORAS,PUNO/PUNO/PAUCARCOLLA,KM 1344,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.74459768,-70.05470563,-15.74459768+-70.05470563,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
318,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,28/01/2023 10:30 HORAS,PUNO/PUNO/PUNO,KM 1362,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.853422473086,-69.966939627611,-15.853422473086+-69.966939627611,2023 10:30 HORAS+01+28+10:30,0,2,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
319,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,28/01/2023 10:30 HORAS,PUNO/PUNO/PUNO,KM 1372,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.8744905,-69.92925653,-15.8744905+-69.92925653,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
314,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,28/01/2023 10:30 HORAS,PUNO/PUNO/PLATERIA,KM 1380,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.91207059,-69.88362972,-15.91207059+-69.88362972,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
316,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,28/01/2023 10:30 HORAS,PUNO/PUNO/PLATERIA,KM 1387,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.94472157,-69.83547234,-15.94472157+-69.83547234,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
308,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,28/01/2023 10:30 HORAS,PUNO/PUNO/ACORA,KM 1391,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.966908,-69.80741598,-15.966908+-69.80741598,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
312,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,17/01/2023,28/01/2023 10:30 HORAS,PUNO/PUNO/PICHACANI,KM 17,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.9835826,-70.0205083,-15.9835826+-70.0205083,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-36B,CARRETERA PUNO - MOQUEGUA,SI,interrumpido
309,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,09/01/2023,28/01/2023 10:30 HORAS,PUNO/PUNO/ACORA,KM 1398,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.00676037,-69.75819993,-16.00676037+-69.75819993,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
283,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,28/01/2023 10:30 HORAS,PUNO/EL COLLAO/ILAVE,KM 1409,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.06904326,-69.67904998,-16.06904326+-69.67904998,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
284,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,28/01/2023 10:30 HORAS,PUNO/EL COLLAO/ILAVE,KM 1414,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.09155073,-69.6403096,-16.09155073+-69.6403096,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
285,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,28/01/2023 10:30 HORAS,PUNO/EL COLLAO/ILAVE,KM 84,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.118135,-69.643756,-16.118135+-69.643756,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-38A,VIA MAZOCRUZ - ILAVE,SI,interrumpido
278,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,28/01/2023 10:30 HORAS,PUNO/CHUCUITO/JULI,KM 1450,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.22248311,-69.38923449,-16.22248311+-69.38923449,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
279,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,28/01/2023 10:30 HORAS,PUNO/CHUCUITO/POMATA,KM 1463,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.26885871,-69.29548283,-16.26885871+-69.29548283,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
64,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,23/01/2023,28/01/2023 10:30 HORAS,AREQUIPA/AREQUIPA/SAN JUAN DE SIGUAS,KM 921,(ALTO PEDREGAL) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.36714165,-72.16260057,-16.36714165+-72.16260057,2023 10:30 HORAS+01+28+10:30,0,0,CONCESIONARIA COVINCA,HUMANO,PE-1S,LONGITUDINAL DE LA COSTA  SUR,SI,interrumpido
83,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,27/01/2023,28/01/2023 10:30 HORAS,AREQUIPA/CAMANA/MARICAL CACERES,KM 829,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.60250133,-72.76407756,-16.60250133+-72.76407756,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-1S,LONGITUDINAL DE LA COSTA  SUR,SI,interrumpido
281,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,28/01/2023 10:30 HORAS,PUNO/CHUCUITO/ZEPITA,KM 287,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.6042637,-69.1857072,-16.6042637+-69.1857072,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-36A,CARRETERA MOQUEGUA - TORATA - MAZO CRUZ - DESAGUADERO,SI,interrumpido
290,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,28/01/2023 10:30 HORAS,PUNO/EL COLLAO/SANTA ROSA,KM 310,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.72557,-69.67592,-16.72557+-69.67592,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-36A,CARRETERA MOQUEGUA - TORATA - MAZO CRUZ - DESAGUADERO,SI,interrumpido
286,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,28/01/2023 10:30 HORAS,PUNO/EL COLLAO/SANTA ROSA,KM 0,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.730059545472,-69.71403699189,-16.730059545472+-69.71403699189,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-38A,VIA MAZOCRUZ - ILAVE,SI,interrumpido
287,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,28/01/2023 10:30 HORAS,PUNO/EL COLLAO/SANTA ROSA,KM 175 AL 213,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.7501666,-69.7209405,-16.7501666+-69.7209405,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL,HUMANO,PE-36A,CARRETERA MOQUEGUA - TORATA - MAZO CRUZ - DESAGUADERO,SI,interrumpido
282,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,07/01/2023,28/01/2023 10:30 HORAS,PUNO/EL COLLAO/CAPAZO,KM 171 AL 226,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-17.19684952581,-69.759059671272,-17.19684952581+-69.759059671272,2023 10:30 HORAS+01+28+10:30,0,0,COE-MTC,HUMANO,PE-36A,CARRETERA TACNA - TARATA - MAZOCRUZ,SI,interrumpido
350,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,23/01/2023,28/01/2023 10:30 HORAS,UCAYALI/PADRE ABAD/IRAZOLA,KM 373,CENTRO POBLADO SAN JUAN BAUTISTA PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-8.904779061,-75.34496538,-8.904779061+-75.34496538,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL / UD UCAYALI,HUMANO,PE-5N,LONGITUDINAL DE LA SELVA NORTE,SI,interrumpido
351,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,23/01/2023,28/01/2023 10:30 HORAS,UCAYALI/PADRE ABAD/IRAZOLA,KM 381,CENTRO POBLADO SAN PEDRO DE CHIO PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-8.94135101,-75.38915991,-8.94135101+-75.38915991,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL / UD UCAYALI,HUMANO,PE-5N,LONGITUDINAL DE LA SELVA NORTE,SI,interrumpido
353,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,23/01/2023,28/01/2023 10:30 HORAS,UCAYALI/PADRE ABAD/PADRE ABAD,KM 388,CENTRO POBLADO HUIPOCA PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-8.975618028,-75.42868134,-8.975618028+-75.42868134,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL / UD UCAYALI,HUMANO,PE-5N,LONGITUDINAL DE LA SELVA NORTE,SI,interrumpido
355,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,23/01/2023,28/01/2023 10:30 HORAS,UCAYALI/PADRE ABAD/PADRE ABAD,KM 405,CENTRO POBLADO BARRIO UNIDO PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-9.048989785,-75.5106878,-9.048989785+-75.5106878,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL / UD UCAYALI,HUMANO,PE-5N,LONGITUDINAL DE LA SELVA NORTE,SI,interrumpido
358,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,23/01/2023,28/01/2023 10:30 HORAS,UCAYALI/PADRE ABAD/PADRE ABAD,KM 433,CENTRO POBLADO PREVISTO PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-9.102779,-75.743994,-9.102779+-75.743994,2023 10:30 HORAS+01+28+10:30,0,0,CEOPOL / UD UCAYALI,HUMANO,PE-5N,LONGITUDINAL DE LA SELVA NORTE,SI,interrumpido
