item,visualizacion_,tipo_alerta_,estado,fecha_evento,fecha_actualizacion,ubigeo,afectacion,evento,latitud,longitud,_sort_,_fecha_actualizacion_,cant_vehiculos_detenidos_pasajeros,cant_vehiculos_detenidos_mercancias,fuente,motivo,codigo_via,nombre_carretera,alerta_activa_24_horas,style
276,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,20/01/2023,11/02/2023 06:30 HORAS,MADRE DE DIOS/TAMBOPATA/LABERINTO,KM 382+200,(SECTOR LABERINTO) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-12.762807,-69.568415,-12.762807+-69.568415,2023 06:30 HORAS+02+11+06:30,0,4,IIRSA SUR,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
272,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,11/02/2023 06:30 HORAS,MADRE DE DIOS/TAMBOPATA/INAMBARI,KM 289+800,(SECTOR SANTA ROSA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-12.926263,-70.296383,-12.926263+-70.296383,2023 06:30 HORAS+02+11+06:30,0,0,IIRSA SUR,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
305,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,20/01/2023,11/02/2023 06:30 HORAS,PUNO/CARABAYA/AYAPATA,KM 248+500,(PUENTE LOROMAYO) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.172943,-70.381946,-13.172943+-70.381946,2023 06:30 HORAS+02+11+06:30,0,0,IIRSA SUR,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
307,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,17/01/2023,11/02/2023 06:30 HORAS,PUNO/CARABAYA/AYAPATA,KM 352+800,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.181234,-70.382396,-13.181234+-70.382396,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP JULIACA (SAN GABAN)/CEOPOL,HUMANO,PE-30C,CARRETERA URCOS - MAZUCO - IÑAPARI,SI,interrumpido
308,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,06/01/2023,11/02/2023 06:30 HORAS,PUNO/CARABAYA/MACUSANI,KM 180,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.0751132,-70.4104037,-14.0751132+-70.4104037,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-34B,VIA CALAPUJA - MACUSANI - LECHEMAYO,SI,interrumpido
49,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/02/2023,11/02/2023 06:30 HORAS,APURIMAC/AYMARAES/COTARUSE,KM 297,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.540084,-73.3101,-14.540084+-73.3101,2023 06:30 HORAS+02+11+06:30,0,0,CEOPOL,HUMANO,PE-30A,CARRETERA NASCA - PUQUIO - ABANCAY,SI,interrumpido
304,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,11/02/2023 06:30 HORAS,PUNO/AZANGARO/ASILLO,KM 99+500,(PUENTE PALMERA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.580414,-70.329011,-14.580414+-70.329011,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-34B,VIA CALAPUJA - MACUSANI - LECHEMAYO,SI,interrumpido
340,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,17/01/2023,11/02/2023 06:30 HORAS,PUNO/MELGAR/SANTA ROSA,KM 1183,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.60292814,-70.82002598,-14.60292814+-70.82002598,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP AYAVIRI/ CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
338,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,12/01/2023,11/02/2023 06:30 HORAS,PUNO/MELGAR/SANTA ROSA,KM 1178,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.61293047,-70.77747438,-14.61293047+-70.77747438,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP AYAVIRI/ CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
301,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,11/02/2023 06:30 HORAS,PUNO/AZANGARO/ASILLO,KM 71,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.7665132,-70.3099449,-14.7665132+-70.3099449,2023 06:30 HORAS+02+11+06:30,0,1,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-34B,VIA CALAPUJA - MACUSANI - LECHEMAYO,SI,interrumpido
336,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,11/02/2023 06:30 HORAS,PUNO/MELGAR/AYAVIRI,KM 1219,(PUENTE AYAVIRI) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.89138144,-70.59682222,-14.89138144+-70.59682222,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP AYAVIRI/ CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
347,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,09/02/2023,11/02/2023 06:30 HORAS,PUNO/MELGAR/AYAVIRI,KM 0 AL KM 21,(VIA AYAVIRI- UMACHIRI) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.894082001507,-70.596754389259,-14.894082001507+-70.596754389259,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP AYAVIRI/ CEOPOL,HUMANO,PE-3SG,CARRETERA CHALHUAHUACHO - ESPINAR - AYAVIRI,SI,interrumpido
337,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,11/02/2023 06:30 HORAS,PUNO/MELGAR/AYAVIRI,KM 1220 AL 1250,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.89615884,-70.58705986,-14.89615884+-70.58705986,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP AYAVIRI/ CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
348,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,09/02/2023,11/02/2023 06:30 HORAS,PUNO/AZANGARO/SANTO DOMINGO DE CHOQUEHUANCA,KM 0 AL KM 33,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.0338525,-70.3394508,-15.0338525+-70.3394508,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP AYAVIRI/ CEOPOL,HUMANO,PE-3SH,VIA PUCARA - ASILLO,SI,interrumpido
333,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,11/02/2023 06:30 HORAS,PUNO/LAMPA/PUCARA,KM 1251,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.04683526,-70.36483314,-15.04683526+-70.36483314,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
326,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,06/01/2023,11/02/2023 06:30 HORAS,PUNO/HUANCANE/HUANCANE,KM 59,(DESVIO ACOLLO) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.14647022,-69.82126794,-15.14647022+-69.82126794,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP HUANCANE/CEOPOL,HUMANO,PE-34H,VIA JULIACA - PUTINA - SANDIA - AZATA,SI,interrumpido
334,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,11/02/2023 06:30 HORAS,PUNO/LAMPA/PUCARA,KM 1263+500,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.153773,-70.360735,-15.153773+-70.360735,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
325,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,11/02/2023 06:30 HORAS,PUNO/HUANCANE/HUANCANE,KM 56+713,(OVALO PEKOSANI) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.20258,-69.767806,-15.20258+-69.767806,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP HUANCANE/CEOPOL,HUMANO,PE-34I,VIA HUANCANE - NINANTAYA,SI,interrumpido
330,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,11/02/2023 06:30 HORAS,PUNO/HUANCANE/VILQUE CHICO,KM 21,(CENTRO POBLADO ASIRUNI) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.24420392,-69.6803906,-15.24420392+-69.6803906,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP HUANCANE/CEOPOL,HUMANO,PE-34I,VIA HUANCANE - NINANTAYA,SI,interrumpido
329,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,11/02/2023 06:30 HORAS,PUNO/HUANCANE/TARACO,KM 42,(PUENTE RAMIS) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.26355173,-69.881863,-15.26355173+-69.881863,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP HUANCANE/CEOPOL,HUMANO,PE-34H,VIA JULIACA - PUTINA - SANDIA - AZATA,SI,interrumpido
332,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,11/02/2023 06:30 HORAS,PUNO/LAMPA/NICASIO,KM 1280,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.27624595,-70.29066775,-15.27624595+-70.29066775,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
331,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,11/02/2023 06:30 HORAS,PUNO/LAMPA/CALAPUJA,KM 1294,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.33267057,-70.18806539,-15.33267057+-70.18806539,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
360,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,11/02/2023 06:30 HORAS,PUNO/SAN ROMAN/SAN MIGUEL,KM 04 Y KM 10,(SECTOR PUENTE INDEPENDENCIA Y CENTRO POBLADO AYABACAS) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.4604171,-70.10074852,-15.4604171+-70.10074852,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-34H,VIA JULIACA - PUTINA - SANDIA - AZATA,SI,interrumpido
357,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,11/02/2023 06:30 HORAS,PUNO/SAN ROMAN/JULIACA,KM 1 AL KM 30,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.48538,-70.152617,-15.48538+-70.152617,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PU-124,VIA JULIACA -LAMPA,SI,interrumpido
359,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,11/02/2023 06:30 HORAS,PUNO/SAN ROMAN/JULIACA,KM 296,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.5034706,-70.1591639,-15.5034706+-70.1591639,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-34A,CARRETERA REPARTICION AREQUIPA - SANTA LUCIA - JULIACA,SI,interrumpido
358,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,11/02/2023 06:30 HORAS,PUNO/SAN ROMAN/JULIACA,KM 1320,(SECTOR CARACOTO) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.53621928,-70.11438793,-15.53621928+-70.11438793,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
356,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,11/02/2023 06:30 HORAS,PUNO/SAN ROMAN/CABANILLAS,KM 271,(SECTOR CABANILLAS) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.6365343,-70.3441306,-15.6365343+-70.3441306,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP SANTA LUCIA/CEOPOL,HUMANO,PE-34A,CARRETERA REPARTICION AREQUIPA - SANTA LUCIA - JULIACA,SI,interrumpido
335,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,11/02/2023 06:30 HORAS,PUNO/LAMPA/SANTA LUCIA,KM 228,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.6600165,-70.6667845,-15.6600165+-70.6667845,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP SANTA LUCIA/CEOPOL,HUMANO,PE-34A,CARRETERA REPARTICION AREQUIPA - SANTA LUCIA - JULIACA,SI,interrumpido
355,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,06/01/2023,11/02/2023 06:30 HORAS,PUNO/SAN ROMAN/CABANILLAS,KM 250,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.6829052,-70.5016776,-15.6829052+-70.5016776,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP SANTA LUCIA/CEOPOL,HUMANO,PE-34A,CARRETERA REPARTICION AREQUIPA - SANTA LUCIA - JULIACA,SI,interrumpido
345,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,11/02/2023 06:30 HORAS,PUNO/PUNO/PAUCARCOLLA,KM 1338,(DESVIO A SILLUSTANI) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.69170864,-70.06944614,-15.69170864+-70.06944614,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
346,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,17/01/2023,11/02/2023 06:30 HORAS,PUNO/PUNO/PAUCARCOLLA,KM 1344,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.74459768,-70.05470563,-15.74459768+-70.05470563,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
352,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,11/02/2023 06:30 HORAS,PUNO/PUNO/PUNO,KM 1362,(CENTRO POBLADO CHIMU) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.85690691,-70.00717242,-15.85690691+-70.00717242,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
354,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,11/02/2023 06:30 HORAS,PUNO/PUNO/PUNO,KM 3,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.8750722,-70.0086931,-15.8750722+-70.0086931,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-36B,VIA HUMAJALSO - LORIPONGO - PUNO,SI,interrumpido
353,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,11/02/2023 06:30 HORAS,PUNO/PUNO/PUNO,KM 1372+500,(CENTRO POBLADO ICHU) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.877803,-69.926049,-15.877803+-69.926049,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
344,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,11/02/2023 06:30 HORAS,PUNO/PUNO/CHUCUITO,KM 1380,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.91207059,-69.88362972,-15.91207059+-69.88362972,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
350,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,11/02/2023 06:30 HORAS,PUNO/PUNO/PLATERIA,KM 1387,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.94472157,-69.83547234,-15.94472157+-69.83547234,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
342,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,11/02/2023 06:30 HORAS,PUNO/PUNO/ACORA,KM 1391,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.966908,-69.80741598,-15.966908+-69.80741598,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
343,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,09/01/2023,11/02/2023 06:30 HORAS,PUNO/PUNO/ACORA,KM 1398,(CENTRO POBLADO CULTA / CARITAMAYA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.00676037,-69.75819993,-16.00676037+-69.75819993,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
317,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,11/02/2023 06:30 HORAS,PUNO/EL COLLAO/ILAVE,KM 1409,(ENTRADA A ILAVE) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.06904326,-69.67904998,-16.06904326+-69.67904998,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
318,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,11/02/2023 06:30 HORAS,PUNO/EL COLLAO/ILAVE,KM 1414,(PUENTE ILAVE) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.09155073,-69.6403096,-16.09155073+-69.6403096,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
319,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,11/02/2023 06:30 HORAS,PUNO/EL COLLAO/ILAVE,KM 84,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.095067273612,-69.630626102449,-16.095067273612+-69.630626102449,2023 06:30 HORAS+02+11+06:30,0,0,DESPRCAR PNP MAZOCRUZ/CEOPOL,HUMANO,PE-38A,VIA MAZOCRUZ - ILAVE,SI,interrumpido
