item,visualizacion_,tipo_alerta_,estado,fecha_evento,fecha_actualizacion,ubigeo,afectacion,evento,latitud,longitud,_sort_,_fecha_actualizacion_,cant_vehiculos_detenidos_pasajeros,cant_vehiculos_detenidos_mercancias,fuente,motivo,codigo_via,nombre_carretera,alerta_activa_24_horas,style
189,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,03/02/2023,08/02/2023  15:30 HORAS,CUSCO/QUISPICANCHI/QUIQUIJANA,KM 1035,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.79624951,-71.55459019,-13.79624951+-71.55459019,2023  15:30 HORAS+02+08+,0,0,COMISARIA PNP QUIQUIJANA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
144,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,CUSCO/CANCHIS/CHECACUPE,KM 1060+300,(PUENTE CHUQUICAHUANA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-13.981354,-71.488518,-13.981354+-71.488518,2023  15:30 HORAS+02+08+,0,2,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
145,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,CUSCO/CANCHIS/CHECACUPE,KM 1068,(SECTOR CHECACUPE) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.0281912,-71.45550166,-14.0281912+-71.45550166,2023  15:30 HORAS+02+08+,0,2,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
306,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,06/01/2023,08/02/2023  15:30 HORAS,PUNO/CARABAYA/MACUSANI,KM 180,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.0751132,-70.4104037,-14.0751132+-70.4104037,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-34B,VIA CALAPUJA - MACUSANI - LECHEMAYO,SI,interrumpido
146,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,CUSCO/CANCHIS/COMBAPATA,KM 1076+500,(PUENTE COMBAPATA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.09598416,-71.4382414,-14.09598416+-71.4382414,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
155,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,CUSCO/CANCHIS/TINTA,KM 1083+600,(SECTOR TINTA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.141501,-71.401473,-14.141501+-71.401473,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
152,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,08/02/2023  15:30 HORAS,CUSCO/CANCHIS/SAN PEDRO,KM 1092,(SECTOR SAN PEDRO) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.1866,-71.346003,-14.1866+-71.346003,2023  15:30 HORAS+02+08+,0,1,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
153,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,31/01/2023,08/02/2023  15:30 HORAS,CUSCO/CANCHIS/SICUANI,KM 1102,(SECTOR ONOCCORA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.23650746,-71.27037805,-14.23650746+-71.27037805,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
154,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,CUSCO/CANCHIS/SICUANI,KM 1112,(PUENTE ARTURO) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.28993,-71.22169,-14.28993+-71.22169,2023  15:30 HORAS+02+08+,0,2,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
147,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,CUSCO/CANCHIS/MARANGANI,KM 1117,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.32725797,-71.19656118,-14.32725797+-71.19656118,2023  15:30 HORAS+02+08+,0,3,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
149,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,CUSCO/CANCHIS/MARANGANI,KM 1125,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.37745309,-71.14440842,-14.37745309+-71.14440842,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
150,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,CUSCO/CANCHIS/MARANGANI,KM 1134,(SECTOR OCCOBAMBA NORTE) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.43598487,-71.10007918,-14.43598487+-71.10007918,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP COMBAPATA,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
50,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,19/12/2022,08/02/2023  15:30 HORAS,APURIMAC/AYMARAES/COTARUSE,KM 299 + 500,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.514706,-73.273429,-14.514706+-73.273429,2023  15:30 HORAS+02+08+,0,0,COMISARIA PNP COTARUSE,HUMANO,PE-30A,CARRETERA NASCA - PUQUIO - ABANCAY,SI,interrumpido
302,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,08/02/2023  15:30 HORAS,PUNO/AZANGARO/ASILLO,KM 99+500,(PUENTE PALMERA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.580414,-70.329011,-14.580414+-70.329011,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-34B,VIA CALAPUJA - MACUSANI - LECHEMAYO,SI,interrumpido
299,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/AZANGARO/ASILLO,KM 71,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-14.7665132,-70.3099449,-14.7665132+-70.3099449,2023  15:30 HORAS+02+08+,0,1,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-34B,VIA CALAPUJA - MACUSANI - LECHEMAYO,SI,interrumpido
331,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/LAMPA/PUCARA,KM 1251,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.04683526,-70.36483314,-15.04683526+-70.36483314,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
324,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,06/01/2023,08/02/2023  15:30 HORAS,PUNO/HUANCANE/HUANCANE,KM 59,(DESVIO ACOLLO) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.14647022,-69.82126794,-15.14647022+-69.82126794,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP HUANCANE/CEOPOL,HUMANO,PE-34H,VIA JULIACA - PUTINA - SANDIA - AZATA,SI,interrumpido
332,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/LAMPA/PUCARA,KM 1263+500,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.153773,-70.360735,-15.153773+-70.360735,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
323,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,08/02/2023  15:30 HORAS,PUNO/HUANCANE/HUANCANE,KM 56+713,(OVALO PEKOSANI) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.20258,-69.767806,-15.20258+-69.767806,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP HUANCANE/CEOPOL,HUMANO,PE-34I,VIA HUANCANE - NINANTAYA,SI,interrumpido
328,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,08/02/2023  15:30 HORAS,PUNO/HUANCANE/VILQUE CHICO,KM 21,(CENTRO POBLADO ASIRUNI) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.24420392,-69.6803906,-15.24420392+-69.6803906,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP HUANCANE/CEOPOL,HUMANO,PE-34I,VIA HUANCANE - NINANTAYA,SI,interrumpido
327,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,08/02/2023  15:30 HORAS,PUNO/HUANCANE/TARACO,KM 42,(PUENTE RAMIS) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.26355173,-69.881863,-15.26355173+-69.881863,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP HUANCANE/CEOPOL,HUMANO,PE-34H,VIA JULIACA - PUTINA - SANDIA - AZATA,SI,interrumpido
330,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/LAMPA/NICASIO,KM 1280,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.27624595,-70.29066775,-15.27624595+-70.29066775,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
162,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,18/01/2023,08/02/2023  15:30 HORAS,CUSCO/ESPINAR/CONDOROMA,KM 59,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.30076275,-71.13727341,-15.30076275+-71.13727341,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP ESPINAR,HUMANO,PE-34J,VIA IMATA - NEGRO MAYO - HECTOR TEJADA,SI,interrumpido
329,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,08/02/2023  15:30 HORAS,PUNO/LAMPA/CALAPUJA,KM 1294,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.33267057,-70.18806539,-15.33267057+-70.18806539,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
358,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/SAN ROMAN/SAN MIGUEL,KM 04,(SECTOR PUENTE INDEPENDENCIA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.4604171,-70.10074852,-15.4604171+-70.10074852,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-34H,VIA JULIACA - PUTINA - SANDIA - AZATA,SI,interrumpido
355,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/SAN ROMAN/JULIACA,KM 1 AL KM 30,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.48538,-70.152617,-15.48538+-70.152617,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-3SQ,VIA JULIACA -LAMPA,SI,interrumpido
357,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,08/02/2023  15:30 HORAS,PUNO/SAN ROMAN/JULIACA,KM 296,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.5034706,-70.1591639,-15.5034706+-70.1591639,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-34A,CARRETERA REPARTICION AREQUIPA - SANTA LUCIA - JULIACA,SI,interrumpido
356,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/SAN ROMAN/JULIACA,KM 1320,(SECTOR CARACOTO) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.53621928,-70.11438793,-15.53621928+-70.11438793,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
354,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/SAN ROMAN/CABANILLAS,KM 271,(SECTOR CABANILLAS) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.6365343,-70.3441306,-15.6365343+-70.3441306,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP SANTA LUCIA/CEOPOL,HUMANO,PE-34A,CARRETERA REPARTICION AREQUIPA - SANTA LUCIA - JULIACA,SI,interrumpido
333,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/LAMPA/SANTA LUCIA,KM 233,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.6883907,-70.6383187,-15.6883907+-70.6383187,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP SANTA LUCIA/CEOPOL,HUMANO,PE-34A,CARRETERA REPARTICION AREQUIPA - SANTA LUCIA - JULIACA,SI,interrumpido
343,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/PUNO/PAUCARCOLLA,KM 1338,(DESVIO A SILLUSTANI) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.69170864,-70.06944614,-15.69170864+-70.06944614,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
344,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,17/01/2023,08/02/2023  15:30 HORAS,PUNO/PUNO/PAUCARCOLLA,KM 1344,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.74459768,-70.05470563,-15.74459768+-70.05470563,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
350,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,08/02/2023  15:30 HORAS,PUNO/PUNO/PUNO,KM 1362,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.85690691,-70.00717242,-15.85690691+-70.00717242,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
352,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/PUNO/PUNO,KM 3,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.8750722,-70.0086931,-15.8750722+-70.0086931,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-36B,VIA HUMAJALSO - LORIPONGO - PUNO,SI,interrumpido
351,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,08/02/2023  15:30 HORAS,PUNO/PUNO/PUNO,KM 1372+500,(CENTRO POBLADO ICHU) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.877803,-69.926049,-15.877803+-69.926049,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
342,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,08/02/2023  15:30 HORAS,PUNO/PUNO/CHUCUITO,KM 1380,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.91207059,-69.88362972,-15.91207059+-69.88362972,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
348,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,08/02/2023  15:30 HORAS,PUNO/PUNO/PLATERIA,KM 1387,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.94472157,-69.83547234,-15.94472157+-69.83547234,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
340,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/PUNO/ACORA,KM 1391,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.966908,-69.80741598,-15.966908+-69.80741598,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
341,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,09/01/2023,08/02/2023  15:30 HORAS,PUNO/PUNO/ACORA,KM 1398,(CENTRO POBLADO CULTA / CARITAMAYA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.00676037,-69.75819993,-16.00676037+-69.75819993,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
315,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/EL COLLAO/ILAVE,KM 1409,(ENTRADA A ILAVE) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.06904326,-69.67904998,-16.06904326+-69.67904998,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
316,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/EL COLLAO/ILAVE,KM 1414,(PUENTE ILAVE) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.09155073,-69.6403096,-16.09155073+-69.6403096,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
317,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/EL COLLAO/ILAVE,KM 84,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.095067273612,-69.630626102449,-16.095067273612+-69.630626102449,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP MAZOCRUZ/CEOPOL,HUMANO,PE-38A,VIA MAZOCRUZ - ILAVE,SI,interrumpido
